Time;Longitude;Latitude;Speed(km/h);UC-ID;RNC-ID;C-ID;Frequency;RRC State;MCC;MNC;LAC;Rx Power(W);Tx Power(W);SIR;BLER(W);SF(Downlink);SF(Uplink);Best PSC(W);Best EcIo(W);Best RSCP(W);Combined EcIo(W);Top 1 PSC;Top 1 EcIo;Top 2 PSC;Top 2 EcIo;Top 3 PSC;Top 3 EcIo;Top 4 PSC;Top 4 EcIo;LAC;CQI;System Type;Success Rate;BLER(HARQ);Retrans Rate;No. of Codes;Phy Layer Throughput(Requested);Phy Layer Throughput(Served);Phy Layer Throughput(Scheduled);RLC Layer Throughput;MAC-hs Layer Throughput;RLC Layer(AM) UL TP;RLC Layer(AM) DL TP;Call Event;Rx APP Throughput;Tx APP Throughput;Rx TCP/UDP Throughput;Tx TCP/UDP Throughput;Rx IP Throughput;Tx IP Throughput;Rx PPP Throughput;Tx PPP Throughput
 08/17/2010 10:48:54.244;10.18715;36.83044;20;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-76.58;-4.53;11.54;;256;;76;-3;-79.59;-2.9;76;-9.41;76;-10.76;76;-10.79;76;-12.38;10011;20;HSUPA;0;0;0;;3255.58;0;0;4.59;0;4.59;2.35;;0;0;0;0;0.48;0.48;0.53;0.53
 08/17/2010 10:48:55.246;10.18721;36.83045;20;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-75.17;-2.98;10;;256;;76;-2.52;-78.68;-2.91;76;-8.22;76;-8.78;76;-10.44;76;-10.45;10011;22;HSUPA;9;0;0;2.22;4250.93;34.22;380.22;1.31;34.22;1.31;0.67;;0;0;0;71.17;2.46;116.13;2.67;127.51
 08/17/2010 10:48:56.284;10.18728;36.83045;21;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-74.92;-7.47;10.69;;256;;76;-2.65;-78.64;-0.91;76;-5.06;76;-8.73;76;-9.96;76;-10.93;10011;23;HSUPA;0;0;0;;4997.77;0;0;17.71;0;17.71;87.36;;0;0;0.16;0.26;4.13;0.9;4.5;0.99
 08/17/2010 10:48:57.295;10.18735;36.83043;22;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-79.25;-7.2;9.97;;256;;76;-2;-72.25;0.09;76;-4.55;76;-6.29;76;-8.39;76;-9.93;10011;22;HSUPA;1;0;0;2;4834.96;3.43;343;3.94;3.43;3.94;2.02;;0;0;0.32;0.77;1.12;1.73;1.25;1.9
 08/17/2010 10:48:58.303;10.18742;36.83041;23;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-82.08;-8.06;9.97;;256;;76;-3.18;-82.97;-1.37;76;-5.75;76;-8.75;76;-8.85;76;-10.9;10011;22;HSUPA;4;0;0;2.5;3953.89;17.07;426.75;7.87;17.07;7.87;3.7;;0;0;0;35.33;0.48;57.89;0.54;63.53
 08/17/2010 10:48:59.319;10.18749;36.83037;25;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-77.25;-7.32;11.77;;256;;76;-2.04;-79.63;0.06;76;-5.99;76;-6.79;76;-7.22;76;-7.74;10011;22;HSUPA;1;0;0;2;4575.13;3.43;343;10.5;3.43;10.5;42.34;;0;0;0;1.28;2.46;2.56;2.68;2.82
 08/17/2010 10:49:00.347;10.18756;36.83033;28;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-74.29;-5.52;12.47;;256;;76;-2.47;-76.75;-1.29;76;-6.43;76;-8.14;76;-8.23;76;-9.08;10011;23;HSUPA;0;0;0;;4817.63;0;0;5.25;0;5.25;4.37;;0;0;0;0.26;0.93;0.9;1.02;0.98
 08/17/2010 10:49:01.360;10.18764;36.83028;30;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-72.31;-11.72;12.22;;256;;76;-1.76;-74.07;0.47;76;-2.83;76;-4.43;76;-10.29;76;-13.34;10011;22;HSUPA;0;0;0;;4772.79;0;0;3.28;0;3.28;1.68;;0;0;0;0;0.48;0.48;0.53;0.53
 08/17/2010 10:49:02.364;10.18772;36.83023;32;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-72.08;-8.76;12.44;;256;;76;-2.22;-72.39;-2.22;76;-6.66;76;-7.3;76;-9.88;76;-11.18;10011;19;HSUPA;0;0;0;;2973.84;0;0;6.56;0;6.56;3.36;;0;0;0;0.77;0.48;1.73;0.54;1.9
 08/17/2010 10:49:03.369;10.18781;36.83017;35;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-79.5;-10.3;12.64;;256;;76;-2.41;-73.02;-0.07;76;-3.98;76;-5.62;76;-8.49;76;-8.9;10011;23;HSUPA;0;0;0;;5556.1;0;0;1.97;0;1.97;1.01;;0;0;0;0;0.93;0.48;1.02;0.53
 08/17/2010 10:49:04.462;10.1879;36.83011;36;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-71;-10.13;14.96;;256;;76;-1.86;-71.95;-0.31;76;-3.97;76;-4.41;76;-8.79;76;-16.48;10011;25;HSUPA;1;0;0;2;6876.46;3.43;343;4.59;3.43;4.59;37.3;;0;0;0;26.37;0.48;43.33;0.53;47.6
 08/17/2010 10:49:05.467;10.188;36.83006;39;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-74.83;-6.02;12.13;;256;;76;-2.08;-74.91;-0.55;76;-6.15;76;-6.18;76;-6.44;76;-12.37;10011;24;HSUPA;1;0;0;2;5862.43;3.43;343;11.81;3.43;11.81;64.85;;0;0;0;18.18;1.98;30.02;2.14;32.96
 08/17/2010 10:49:06.500;10.1881;36.83;39;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-76.92;-6.78;12.59;;256;;76;-2.16;-79.14;-1.16;76;-7.02;76;-7.21;76;-8.15;76;-9.6;10011;21;HSUPA;0;0;0;;3548.35;0;0;5.25;0;5.25;2.69;;0;0;0;17.75;0.94;29.48;1.03;32.38
 08/17/2010 10:49:07.503;10.1882;36.82994;39;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-78.67;-4.18;12.19;;256;;76;-2.79;-80.47;-1.82;76;-4.85;76;-7.96;76;-12.29;76;-13.02;10011;21;HSUPA;1.01;0;0;2;3749.39;3.43;343;4.59;3.43;4.59;7.39;;0;0;0;11.78;0.96;19.14;1.06;21.01
 08/17/2010 10:49:08.521;10.1883;36.82989;39;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-83.42;-1.91;11.23;;256;;76;-2.39;-80.22;-1.28;76;-6.13;76;-6.76;76;-8.21;76;-13.35;10011;21;HSUPA;7;14.29;33.33;2;3652;24.01;343;7.87;20.58;7.87;33.6;;0;0;0;25.11;0.93;41.29;1.02;45.41
 08/17/2010 10:49:09.522;10.18841;36.82984;39;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-80.75;-2;11.24;;256;;76;-2.28;-82.17;-3.54;76;-7.4;76;-10.54;76;-11.73;76;-14.16;10011;20;HSUPA;0;0;0;;2990.02;0;0;9.84;0;9.84;4.37;;0;0;0;6.14;2.72;10.45;2.99;11.47
 08/17/2010 10:49:10.524;10.18851;36.82978;38;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-75.75;-3.1;13.11;;256;;76;-1.69;-78.62;-0.47;76;-4.38;76;-7.02;76;-7.78;76;-12.98;10011;22;HSUPA;0;0;0;;4282.62;0;0;1.97;0;1.97;1.01;;0;0;0;0;0.48;0.48;0.53;0.53
 08/17/2010 10:49:11.559;10.18861;36.82973;38;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-71.75;-6.96;11.61;;256;;76;-1.81;-75.64;0.24;76;-3.87;76;-4.23;76;-8.84;76;-13.02;10011;23;HSUPA;0;0;0;;5511.07;0;0;4.59;0;4.59;3.36;;0;0;0;0.77;0.48;1.73;0.53;1.9
 08/17/2010 10:49:12.569;10.18871;36.82969;38;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-78.25;-8.44;12.81;;256;;76;-2.06;-76.06;-0.16;76;-3.63;76;-4.02;76;-11.69;76;-16.12;10011;24;HSUPA;1;0;0;2;6110.85;3.43;343;4.59;3.43;4.59;1.01;;0;0;0;0;0.48;0.48;0.53;0.53
 08/17/2010 10:49:13.589;10.18882;36.82964;38;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-77.42;-11.34;12.99;;256;;76;-2.39;-70.22;-0.62;76;-5.99;76;-6.7;76;-7.69;76;-10.08;10011;24;HSUPA;1;0;0;2;6084.65;3.43;343;3.28;3.43;3.28;16.46;;0;0;0;7.85;0.32;13.61;0.35;14.95
 08/17/2010 10:49:14.589;10.18892;36.82959;38;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-76.92;-1.73;12.85;;256;;76;-2.18;-78.9;-0.16;76;-4.43;76;-5.34;76;-11.32;76;-11.65;10011;21;HSUPA;1;100;0;3;3756.44;7.97;796.5;7.22;0;7.22;4.37;;0;0;0.32;59.39;3.55;97.15;3.9;106.84
 08/17/2010 10:49:16.056;10.18902;36.82954;38;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-80.25;-3.64;12.28;;256;;76;-2.68;-81.08;-1.94;76;-9.93;76;-10.6;76;-10.73;76;-11.29;10011;20;HSUPA;4;0;0;2;3187.93;13.72;343;4.59;13.72;4.59;2.02;;;;;;;;;
 08/17/2010 10:49:17.070;10.18912;36.8295;35;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-74.08;-2.94;9.4;;256;;76;-2.95;-81.79;0.13;76;-4.6;76;-6.18;76;-6.76;76;-11.65;10011;20;HSUPA;3;0;33.33;2;3268.02;10.29;343;13.12;10.29;13.12;27.22;;0;0;0.26;5.94;0.87;9.84;0.97;10.82
 08/17/2010 10:49:18.084;10.18921;36.82946;33;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-74.33;-4.05;10.58;;256;;76;-2.68;-79.21;-0.29;76;-4.41;76;-7.45;76;-10.14;76;-11.05;10011;21;HSUPA;1;0;0;2;3713.9;3.43;343;12.46;3.43;12.46;45.36;;0;0;0;23.81;2.05;39.17;2.23;43.08
 08/17/2010 10:49:19.093;10.18938;36.82938;32;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-79;-5.78;11.69;;256;;76;-3.09;-81.05;-1.69;76;-6.22;76;-7.09;76;-10.71;76;-13.54;10011;22;HSUPA;0;0;0;;4195.21;0;0;1.97;0;1.97;1.01;;0;0;0;0;0.48;0.48;0.53;0.53
 08/17/2010 10:49:20.120;10.18946;36.82934;30;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-79.67;-6.97;12.91;;256;;76;-2.85;-80.84;-1.28;76;-3.45;76;-5.88;76;-19.88;76;-20.29;10011;24;HSUPA;2;0;0;2;6423.67;6.86;343;3.28;6.86;3.28;2.35;;0;0;0;0.77;0.48;1.73;0.53;1.9
 08/17/2010 10:49:21.120;10.18954;36.8293;28;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-79.08;-4.89;11.1;;256;;76;-2.62;-80.15;-1.41;76;-6.38;76;-8.3;76;-10.02;76;-10.1;10011;22;HSUPA;1;0;0;2;4105.83;3.43;343;7.22;3.43;7.22;3.02;;0;0;0;0.77;0.48;1.73;0.53;1.9
 08/17/2010 10:49:22.140;10.18954;36.8293;27;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-75.83;-1.92;11.28;;256;;76;-3.44;-82.05;-1.27;76;-6.08;76;-8.59;76;-9.29;76;-10.34;10011;20;HSUPA;4;25;33.33;2;3327.19;13.72;343;4.59;10.29;4.59;22.51;;0;0;0;11.78;0.93;19.62;1.02;21.54
 08/17/2010 10:49:23.141;10.18961;36.82927;25;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-79.17;-3.15;11.54;;256;;76;-2.85;-82.09;-1.23;76;-7.12;76;-7.92;76;-10.01;76;-10.04;10011;21;HSUPA;1;0;0;2;3764.12;3.43;343;6.56;3.43;6.56;3.02;;0;0;0;16.38;0.48;27.1;0.53;29.77
 08/17/2010 10:49:24.143;10.18967;36.82924;25;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-74.92;-6.77;11.75;;256;;76;-2.67;-79.2;-0.43;76;-5.94;76;-7.78;76;-7.79;76;-9.13;10011;21;HSUPA;4;25;33.33;2;3640.89;13.72;343;19.02;10.29;19.02;81.31;;0;0;0.8;43.31;5.8;70.85;6.36;77.89
 08/17/2010 10:49:25.149;10.1898;36.82918;24;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-77.67;-3.11;12.21;;256;;76;-3.01;-80.99;-1.23;76;-6.11;76;-8.34;76;-8.92;76;-10.96;10011;21;HSUPA;4;25;33.33;2;3657.22;13.72;343;14.43;10.29;14.43;7.39;;0;0;0.64;6.65;1.76;11.28;1.97;12.4
 08/17/2010 10:49:26.149;10.1898;36.82918;23;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-77.17;-4.97;14.27;;256;;76;-2.71;-76.79;0.11;76;-2.65;76;-5.92;76;-8.63;76;-16.24;10011;23;HSUPA;2;0;0;2;4878.75;6.86;343;7.87;6.86;7.87;12.43;;0;0;0;14.85;0.48;24.61;0.54;27.04
 08/17/2010 10:49:27.149;10.18986;36.82915;20;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-77.75;-4.32;12.47;;256;;76;-2.19;-76.42;-0.33;76;-3.66;76;-5.3;76;-10.49;76;-15.23;10011;24;HSUPA;2;0;0;2;5720.24;6.86;343;13.78;6.86;13.78;39.65;;0;0;0.32;16.9;3.74;27.94;4.09;30.71
 08/17/2010 10:49:28.160;10.1899;36.82912;17;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-79.08;-6.11;11.12;;256;;76;-2.44;-78.59;-3.17;76;-7.81;76;-8;76;-10.49;76;-13.93;10011;23;HSUPA;0;0;0;;4946.07;0;0;8.53;0;8.53;3.7;;0;0;0.16;0.26;0.8;0.9;0.89;0.98
 08/17/2010 10:49:29.179;10.18998;36.82907;15;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-80.58;-5.57;11.65;;256;;76;-2.72;-78.96;-0.56;76;-3.79;76;-7.47;76;-10.99;76;-11.28;10011;23;HSUPA;1;0;0;2;5693.98;3.43;343;3.28;3.43;3.28;1.68;;0;0;0;0.77;0.48;1.73;0.53;1.9
 08/17/2010 10:49:30.183;10.19002;36.82905;15;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-77.83;-1.03;11.74;;256;;76;-2.67;-78.88;-1.59;76;-7.18;76;-8.27;76;-9.18;76;-11.29;10011;21;HSUPA;2;0;0;2;3981.69;6.86;343;7.22;6.86;7.22;6.05;;0;0;0;2.05;0.48;3.81;0.53;4.18
 08/17/2010 10:49:31.194;10.19007;36.82903;17;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-75.75;-1.84;11.28;;256;;76;-2.02;-76.27;-1.17;76;-4.29;76;-8.02;76;-11.32;76;-11.6;10011;21;HSUPA;2;0;0;2;3829.07;6.86;343;4.59;6.86;4.59;2.35;;0;0;0;11.78;0.93;19.62;1.02;21.54
 08/17/2010 10:49:32.195;10.19012;36.829;19;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-76.42;-1.34;9.98;;256;;76;-3.75;-81.24;-1.56;76;-5.19;76;-9.1;76;-11.5;76;-11.58;10011;20;HSUPA;7;0;0;2.86;3189.76;34.06;486.57;9.18;34.06;9.18;19.82;;0;0;0;22.02;0.48;36.26;0.53;39.89
 08/17/2010 10:49:33.200;10.19018;36.82898;21;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-78.17;-1.87;8.1;0;256;256;76;-3.52;-80.96;-2.4;76;-5.79;76;-9;76;-12.17;76;-14.29;10011;19;HSUPA;1;0;0;2;2917.77;3.43;343;15.74;3.43;15.74;74.26;;0;0;0.96;35.33;5.92;57.89;6.51;63.66
 08/17/2010 10:49:34.205;10.19025;36.82895;23;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-77.17;0.91;11.67;;256;256;76;-3.12;-81.97;-0.56;76;-5.3;76;-7.21;76;-10.69;91;-11.72;10011;21;HSUPA;1;0;0;2;3937.7;3.43;343;13.04;3.43;13.04;8.3;;0;0;0.48;6.91;1.89;11.71;2.1;12.86
 08/17/2010 10:49:35.206;10.19031;36.82891;24;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-79.83;-1.71;11.86;0;256;256;76;-3.55;-82.37;-2.26;76;-7.29;76;-7.85;91;-12.42;76;-13.1;10011;21;HSUPA;2;0;0;2;3803.19;6.86;343;11.22;6.86;11.22;12.72;;0;0;0;22.02;0.48;36.26;0.53;39.87
 08/17/2010 10:49:36.208;10.19038;36.82888;25;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-75.17;-4.45;11.45;;256;256;76;-3.17;-80.94;-1.75;76;-7.78;76;-8.43;76;-9.5;76;-11.64;10011;21;HSUPA;0;0;0;;3721.02;0;0;7.22;0;7.22;4.7;;0;0;0;7.94;0.48;13.38;0.53;14.68
 08/17/2010 10:49:37.223;10.19045;36.82885;26;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-77.67;-4.53;10.21;0;256;256;76;-3.03;-81.45;-1.66;76;-5.98;76;-6.98;76;-8.65;76;-12.86;10011;20;HSUPA;0;0;0;;3300.25;0;0;3.12;0;3.12;1.73;;0;0;0;0.26;0.48;0.9;0.53;0.98
 08/17/2010 10:49:38.228;10.19052;36.82882;26;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-76.17;0.79;10.4;;256;256;76;-3.85;-81.32;-2.99;76;-7.27;76;-9.57;76;-11.3;76;-11.7;10011;20;HSUPA;2;0;0;2;3163.37;6.86;343;8.53;6.86;8.53;8.74;;0;0;0;3.07;0.48;5.47;0.53;6.01
 08/17/2010 10:49:39.239;10.19059;36.82879;26;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-73.08;-2.54;11.2;;256;256;76;-3.2;-76.91;-2.46;76;-6.11;76;-11.08;76;-11.18;76;-12.64;10011;21;HSUPA;0;0;0;;3616.4;0;0;4.59;0;4.59;2.35;;0;0;0;0.51;0.48;1.31;0.53;1.44
 08/17/2010 10:49:40.256;10.19066;36.82877;24;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-76.58;-1.18;6.99;;256;256;76;-3.61;-78.72;-4.22;76;-7.18;76;-11.67;76;-14.42;76;-15.52;10011;19;HSUPA;2;0;0;2;2878.46;6.86;343;6.56;6.86;6.56;21.84;;0;0;0;11.78;0.93;19.62;1.02;21.55
 08/17/2010 10:49:41.264;10.19071;36.82875;22;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-75.83;-3.24;10.34;0;256;256;76;-3.76;-80;-1.56;76;-4.57;76;-7.73;91;-13.81;76;-14.48;10011;20;HSUPA;1;0;0;2;3052.61;3.43;343;7.14;3.43;7.14;31.15;;0;0;0;20.74;0.93;34.18;1.02;37.58
 08/17/2010 10:49:42.306;10.19077;36.82872;21;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-79.25;-4.35;9.98;;256;256;76;-4.31;-81.43;-2.62;76;-8.22;76;-10.59;91;-11.43;91;-12;10011;19;HSUPA;1;100;0;8;2738.93;12.91;1291.5;14.5;0;14.5;58.61;;0;0;0.32;36.1;3.1;59.14;3.4;64.99
 08/17/2010 10:49:43.306;10.19083;36.8287;21;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-77.17;-1.3;9.27;;256;256;76;-3.45;-80.03;-2.81;76;-7.82;76;-11.49;76;-11.63;76;-11.95;10011;18;HSUPA;4;0;0;2;2626;13.72;343;7.87;13.72;7.87;10.08;;0;0;0.16;6.41;0.8;10.89;0.89;11.97
 08/17/2010 10:49:44.309;10.19089;36.82867;21;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-76.33;-3.23;8.8;;256;256;76;-3.89;-80.67;-2.11;76;-8.72;91;-8.94;76;-11.99;91;-12.3;10011;19;HSUPA;6;0;0;2.33;2661.09;23.93;398.83;8.53;23.93;8.53;4.7;;0;0;0.16;10.74;1.69;17.93;1.87;19.72
 08/17/2010 10:49:45.326;10.19095;36.82865;21;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-73.89;-4.11;8.94;;256;256;76;-4.37;-78.25;-4.92;91;-9.51;91;-10.17;76;-14.12;91;-14.46;10011;15;HSUPA;1;0;0;2;1798.25;3.43;343;14.43;3.43;14.43;43.01;;0;0;0.16;20.48;2.34;33.76;2.55;37.1
 08/17/2010 10:49:46.344;10.19101;36.82862;22;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-72.58;-4.86;9.29;;256;;91;-3.71;-79.33;-3.16;91;-8.49;91;-9.27;91;-10.74;76;-13.99;10011;17;HSUPA;1;0;0;2;2321.5;3.43;343;6.56;3.43;6.56;3.36;;0;0;0.16;0.51;0.8;1.31;0.9;1.47
 08/17/2010 10:49:47.344;10.19107;36.82859;22;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-74.08;-2.8;8.16;;256;;91;-3.52;-77.49;-1.79;76;-7.02;76;-8.53;76;-8.9;91;-10.88;10011;18;HSUPA;1;0;0;2;2367.63;3.43;343;4.59;3.43;4.59;6.38;;0;0;0;2.56;0.48;4.64;0.53;5.18
 08/17/2010 10:49:48.346;10.19113;36.82856;23;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-76.67;-3.96;8.31;;256;;76;-4.59;-79.47;-3.2;76;-10.28;91;-10.81;91;-11.98;76;-13.96;10011;19;HSUPA;0;0;0;;2738.98;0;0;8.53;0;8.53;9.07;;0;0;0;3.07;0.48;5.47;0.53;6.01
 08/17/2010 10:49:49.352;10.19119;36.82853;23;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-75.92;-5.13;9.38;;256;;76;-3.44;-78.65;-3.5;76;-8.48;91;-9.41;91;-11.36;91;-16.4;10011;18;HSUPA;3;0;0;2;2521.28;10.29;343;3.28;10.29;3.28;1.01;;0;0;0;11.78;0.48;19.62;0.53;21.57
 08/17/2010 10:49:50.357;10.19126;36.8285;25;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-72.5;-1.5;10.76;;256;;76;-3.34;-78.27;-1.81;76;-5.86;76;-9.88;91;-11.54;91;-12.28;10011;20;HSUPA;4;0;0;2.5;3002.43;17.07;426.75;9.18;17.07;9.18;24.19;;0;0;0.32;13.06;2.02;21.7;2.22;23.86
 08/17/2010 10:49:51.360;10.19131;36.82847;23;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-76.67;-1.55;10.21;;256;256;76;-2.69;-78.22;-4.68;76;-10.34;76;-12.13;76;-13.33;76;-14.13;10011;18;HSUPA;1;0;0;2;2513.96;3.43;343;13.78;3.43;13.78;75.94;;0;0;0.32;42.03;3.56;68.77;3.91;75.6
 08/17/2010 10:49:52.366;10.19136;36.82845;18;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-71.17;-7.4;11.21;;256;256;76;-3.44;-76.71;-1.9;76;-5.34;76;-8;76;-11.37;76;-11.87;10011;20;HSUPA;3;0;0;2;3341.13;10.29;343;4.94;10.29;4.94;3.94;;0;0;0.16;6.14;0.8;10.45;0.9;11.5
 08/17/2010 10:49:53.370;10.19139;36.82843;15;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-74.25;-5.53;11.89;0;256;256;76;-3.04;-75.65;-3.45;76;-7.34;76;-7.37;76;-14.27;76;-16.94;10011;20;HSUPA;2;0;0;2;3037.41;6.86;343;9.33;6.86;9.33;14.59;;0;0;0.16;18.18;0.8;30.02;0.9;33.02
 08/17/2010 10:49:54.419;10.19143;36.82841;15;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-71.67;-5.84;12.68;;256;256;76;-3.22;-76.24;-0.31;76;-4.41;76;-5.73;76;-8.51;76;-10.3;10011;21;HSUPA;0;0;0;;3890.51;0;0;13.12;0;13.12;43.01;;0;0;0;14.59;1.38;24.19;1.5;26.57
 08/17/2010 10:49:55.428;10.19147;36.82839;15;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-73.25;-5.58;5.64;;256;256;76;-2.83;-76.51;-1.72;76;-5.95;76;-8.05;76;-10.42;76;-10.77;10011;19;HSUPA;0;0;0;;2717.81;0;0;3.94;0;3.94;1.34;;0;0;0;0.26;0.93;0.9;1.02;0.98
 08/17/2010 10:49:56.433;10.19151;36.82837;14;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-72;-7.76;11.16;;256;;76;-2.85;-77.08;0.01;76;-4.37;76;-4.98;76;-8.39;76;-10.56;10011;21;HSUPA;3;0;0;2;4011.13;10.29;343;8.53;10.29;8.53;7.06;;0;0;0;0.77;0.48;1.73;0.53;1.9
 08/17/2010 10:49:57.465;10.19156;36.82834;20;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-75.92;-4.16;10.29;;256;256;76;-3.56;-78.23;-1.09;76;-4.06;76;-4.88;76;-15.05;76;-17.71;10011;21;HSUPA;0;0;0;;3655.83;0;0;8.53;0;8.53;6.34;;0;0;0;3.84;0.48;6.72;0.53;7.4
 08/17/2010 10:49:58.642;10.19161;36.82831;20;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-74.92;;10.29;;256;256;76;-6.85;;-2.11;76;-4.66;76;-9.08;76;-12.36;76;-12.49;10011;21;HSUPA;0;0;0;;3655.83;0;0;0.29;0;;;;;;;;;;;
 08/17/2010 10:49:59.645;10.19167;36.82828;21;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-76.67;0.76;6.82;0;256;256;76;-4.45;-79.32;-4.64;76;-10.66;76;-11.93;91;-14.09;76;-14.5;10011;18;HSUPA;4;0;0;2;2551.3;13.72;343;21.86;13.72;21.86;81.98;Success;0;0;0.32;32.27;1.74;52.44;1.94;57.66
 08/17/2010 10:50:00.646;10.19172;36.82825;22;7274811;111;315;2167.6;CELL_DCH;605;1;10011;-72.58;-1.74;6.33;;256;256;76;-5.99;-81.44;-7.34;76;-12.85;76;-15.96;91;-16.23;76;-16.3;10011;18;HSUPA;0;0;0;;2453.73;0;0;5.68;0;5.68;3.5;;;;;;;;;
 08/17/2010 10:50:01.781;10.19178;36.82821;22;7274811;111;315;2167.6;Disconnected;605;1;10011;-71.42;-3.87;6.33;;256;256;76;-7.88;-80.71;-7.38;76;-12.1;76;-12.39;76;-17.42;76;-19.69;10011;16;WCDMA;0;0;0;;1992.05;0;0;0;0;;0.14;;;;;;;;;
 08/17/2010 10:50:02.791;10.19184;36.82817;29;7274811;111;315;2167.6;Disconnected;605;1;10011;-72.42;;6.33;;256;256;76;-4.52;-76.94;-5.11;76;-5.66;76;-16.09;76;-19.26;;;10011;16;WCDMA;0;0;0;;1992.05;0;0;0;0;;;;;;;;;;;
 08/17/2010 10:50:04.073;10.19191;36.82812;32;7274811;111;315;2167.6;Disconnected;605;1;10011;-68.67;;6.33;;256;256;76;-5.16;-73.83;-4.13;76;-9.16;76;-9.39;76;-11.46;76;-13.19;10011;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/17/2010 10:50:05.192;10.19207;36.82801;34;7274811;111;315;2167.6;Disconnected;605;1;10011;-71.5;;6.33;;256;256;76;-7.13;-75.8;-12.51;76;-18.69;76;-20.35;76;-22.01;76;-22.12;10011;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/17/2010 10:50:06.197;10.19216;36.82795;37;7274811;111;315;2162.6;Disconnected;605;1;10011;-69.83;;;;;256;;;;-8.9;76;-14.58;76;-14.76;76;-15.75;76;-19.09;10011;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/17/2010 10:50:07.269;10.19226;36.82788;39;7274811;111;315;2162.6;Disconnected;605;1;10011;-70.33;;;;;;76;-6.14;-76.47;-8.94;76;-13.65;76;-14.69;76;-15.88;76;-23.19;10011;;WCDMA;;;;;;;;0;;;;;;;;;;;;
