Time;Longitude;Latitude;Speed(km/h);UC-ID;RNC-ID;C-ID;Frequency;RRC State;MCC;MNC;LAC;Rx Power(W);Tx Power(W);SIR;BLER(W);SF(Downlink);SF(Uplink);Best PSC(W);Best EcIo(W);Best RSCP(W);Combined EcIo(W);Top 1 PSC;Top 1 EcIo;Top 2 PSC;Top 2 EcIo;Top 3 PSC;Top 3 EcIo;Top 4 PSC;Top 4 EcIo;CQI;System Type;Success Rate;BLER(HARQ);Retrans Rate;No. of Codes;Phy Layer Throughput(Requested);Phy Layer Throughput(Served);Phy Layer Throughput(Scheduled);RLC Layer Throughput;MAC-hs Layer Throughput;RLC Layer(AM) UL TP;RLC Layer(AM) DL TP;Call Event;Rx APP Throughput;Tx APP Throughput;Rx TCP/UDP Throughput;Tx TCP/UDP Throughput;Rx IP Throughput;Tx IP Throughput;Rx PPP Throughput;Tx PPP Throughput
 08/16/2010 10:53:28.615;10.18664;36.81864;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-74;-6.26;11.79;0;256;256;219;-4;-78.4;-4.2;219;-5.76;219;-11.86;219;-16.84;219;-17.84;17;HSUPA;0;0;0;;2201.95;0;0;4.59;0;4.59;1.68;;0;0;0;0.26;0.48;0.9;0.52;0.98
 08/16/2010 10:53:29.618;10.18664;36.81864;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-70.92;-3.55;12.59;;256;256;219;-3.81;-78.59;-4.38;219;-6.05;219;-14.24;219;-14.71;219;-15.21;17;HSUPA;0;0;0;;2221.82;0;0;2.4;0;2.4;1.15;;0;0;0;0;0.48;0.48;0.53;0.52
 08/16/2010 10:53:30.633;10.18664;36.81864;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-73.83;-6.86;11.27;0;256;256;219;-4.32;-78;-3.87;219;-6.75;219;-9.64;219;-14.04;219;-15.36;16;HSUPA;0;0;0;;2047.22;0;0;5.25;0;5.25;2.69;;0;0;0;0.77;0.48;1.73;0.53;1.9
 08/16/2010 10:53:31.633;10.18665;36.81865;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-75.25;-5;9.73;;256;256;219;-4.87;-79.1;-6.07;219;-8.74;219;-11.79;219;-17.43;219;-18.31;15;HSUPA;2;0;0;2;1640.17;6.86;343;3.28;6.86;3.28;1.68;;0;0;0;1.28;0.48;2.56;0.52;2.8
 08/16/2010 10:53:32.634;10.18665;36.81865;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-72.58;-2.44;9.58;;256;;219;-5.54;-80.65;-6.32;219;-8.07;219;-13.99;219;-18.2;219;-19.61;14;HSUPA;5;0;20;2;1575.59;17.15;343;5.9;17.15;5.9;15.79;;0;0;0.48;74.24;3.68;121.12;4.05;133.09
 08/16/2010 10:53:33.638;10.18665;36.81865;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-71.42;-4.74;9.33;;256;;219;-4.9;-77.74;-5.48;219;-8.07;219;-11;219;-15.38;219;-18.1;17;HSUPA;2;0;0;2;2115.85;6.86;343;17.06;6.86;17.06;86.69;;0;0;0.64;1.28;2.21;2.56;2.46;2.8
 08/16/2010 10:53:34.651;10.18665;36.81865;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-75.25;-5.21;9.98;;256;;219;-6.91;-82.85;-3.82;219;-8.62;219;-9.91;219;-10.1;219;-12.53;15;HSUPA;2;0;0;2;1627.06;6.86;343;9.84;6.86;9.84;4.37;;0;0;0.32;0.77;1.12;1.73;1.24;1.89
 08/16/2010 10:53:35.654;10.18666;36.81865;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-76.5;-6.56;9.54;;256;256;219;-5.8;-82.26;-7.13;219;-10.27;219;-12.46;219;-15.73;219;-18.91;15;HSUPA;1;0;0;2;1749.15;3.43;343;5.25;3.43;5.25;2.69;;0;0;0;36.64;0.93;60.03;1.02;65.96
 08/16/2010 10:53:36.655;10.18666;36.81865;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-72.75;-5.47;10.88;0;256;256;219;-6.88;-82.83;-2.57;219;-8.21;219;-8.4;92;-11.77;92;-11.79;15;HSUPA;0;0;0;;1720.47;0;0;11.44;0;11.44;44.54;;0;0;0;2.05;0.93;3.8;1.01;4.18
 08/16/2010 10:53:37.657;10.18666;36.81865;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-71.5;-5.78;9.38;;256;256;219;-5.13;-77.51;-3.69;219;-8.97;219;-10.59;220;-12.14;92;-12.92;15;HSUPA;0;0;0;;1689.99;0;0;9.81;0;9.81;6.14;;0;0;0;0.51;0.48;1.31;0.52;1.43
 08/16/2010 10:53:38.665;10.18666;36.81866;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-74.83;-5.63;11.77;0;256;256;219;-4.89;-78.76;-1.93;219;-6.7;219;-7.36;92;-11.03;220;-11.5;17;HSUPA;1;0;0;2;2286.5;3.43;343;2.26;3.43;2.26;1.01;;0;0;0;0.26;0.48;0.9;0.52;0.98
 08/16/2010 10:53:39.668;10.18667;36.81866;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-74.33;-2.87;11.85;;256;256;219;-5.13;-79.59;-3.01;219;-7.1;219;-8.86;92;-10.84;92;-13.3;16;HSUPA;0;0;0;;2056.97;0;0;6.77;0;6.77;4.27;;0;0;0;1.28;0.48;2.56;0.52;2.8
 08/16/2010 10:53:40.673;10.18667;36.81866;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-75;-1.11;9.64;0;256;256;219;-5.04;-80.64;-3.92;219;-9.51;92;-10.63;219;-13.18;92;-13.71;12;HSUPA;2;0;0;2;1068.05;6.86;343;6.19;6.86;6.19;4.18;;0;0;0;1.28;0.48;2.56;0.52;2.81
 08/16/2010 10:53:41.674;10.18667;36.81866;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-74.67;0.58;11.41;;256;256;219;-4.77;-77.72;-3.04;219;-8.06;219;-11.82;219;-11.86;92;-13.18;16;HSUPA;1;0;0;2;2048.52;3.43;343;8.53;3.43;8.53;95.09;;0;0;0.32;72.7;1.76;118.62;1.93;130.33
 08/16/2010 10:53:42.675;10.18668;36.81866;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-74.33;-4.29;11.67;0;256;256;219;-4.85;-77.94;-2.41;219;-6.7;219;-9.07;92;-11.57;92;-11.79;16;HSUPA;1;0;0;2;2036.22;3.43;343;10.27;3.43;10.27;4.85;;0;0;0.48;0.77;2.34;1.73;2.59;1.9
 08/16/2010 10:53:43.679;10.18669;36.81866;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-73.67;-6.46;10.04;;256;256;219;-4.92;-78.36;-3.42;219;-7.71;219;-9.56;92;-12.68;92;-12.81;16;HSUPA;2;0;0;2;1867.71;6.86;343;6.56;6.86;6.56;3.36;;0;0;0.16;0.77;0.8;1.73;0.89;1.9
 08/16/2010 10:53:44.695;10.18669;36.81866;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-75;-1.86;11.74;0;256;256;219;-4.86;-78.02;-2.38;219;-7.51;219;-8.38;220;-11.91;220;-12.69;17;HSUPA;3;0;0;2.67;2113.22;13.64;454.67;9.1;13.64;9.1;44.74;;0;0;0;36.61;1.12;59.97;1.2;65.89
 08/16/2010 10:53:45.695;10.1867;36.81866;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-76.17;-4.1;10.89;;256;256;219;-5.19;-79.16;-3.76;219;-9.33;92;-11.09;220;-12.72;92;-14.79;15;HSUPA;0;0;0;;1604.58;0;0;12.53;0;12.53;9.89;;0;0;0;2.82;1.57;5.06;1.7;5.54
 08/16/2010 10:53:46.696;10.1867;36.81866;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-74.17;-8.02;9.83;0;256;256;219;-6.25;-81.77;-3.28;219;-9.34;92;-10.63;220;-12.54;220;-12.71;14;HSUPA;0;0;0;;1496.67;0;0;4.59;0;4.59;2.35;;0;0;0;0.51;0.48;1.31;0.52;1.45
 08/16/2010 10:53:47.701;10.18671;36.81865;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-69.92;-7.33;12.89;;256;256;219;-6.17;-79.63;-3.62;219;-8.44;219;-8.81;220;-14.66;92;-14.93;17;HSUPA;1;0;0;2;2175.88;3.43;343;3.28;3.43;3.28;1.68;;0;0;0;1.02;0.48;2.14;0.52;2.34
 08/16/2010 10:53:48.703;10.18671;36.81865;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-72;-5.76;12.83;;256;256;219;-4.72;-78.95;-3.87;219;-7.9;219;-10.7;220;-12.49;220;-14.13;18;HSUPA;0;0;0;;2628.26;0;0;11.15;0;11.15;6.05;;0;0;0;1.02;1.12;2.14;1.2;2.34
 08/16/2010 10:53:49.704;10.18671;36.81865;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-75.58;-4.47;10.59;;256;256;219;-4.45;-77.12;-4.68;219;-7.52;219;-8.46;219;-18.87;219;-24.2;17;HSUPA;1;0;0;2;2254.18;3.43;343;3.71;3.43;3.71;3.26;;0;0;0;1.28;0.48;2.56;0.52;2.82
 08/16/2010 10:53:50.716;10.18672;36.81864;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-74.83;1.41;12.63;0;256;256;219;-5;-77.75;-2.88;219;-7.04;219;-9.5;219;-12.31;219;-15.63;17;HSUPA;5;0;0;2.8;2294.5;23.85;477;12.08;23.85;12.08;95.23;;0;0;0.16;71.68;3.55;116.96;3.84;128.58
 08/16/2010 10:53:51.734;10.18672;36.81864;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-76;-2.85;9.32;;256;256;219;-5.75;-79.76;-6.82;219;-11.57;92;-15.03;92;-15.47;219;-16.5;12;HSUPA;0;0;0;;1031.28;0;0;10.7;0;10.7;3.79;;0;0;0.16;0.26;1.25;0.9;1.38;0.98
 08/16/2010 10:53:52.738;10.18672;36.81863;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-73.42;-2.85;9.5;0;256;256;219;-5.97;-81.11;-6.45;92;-13.05;219;-13.42;219;-15.4;92;-17.15;14;HSUPA;2;0;0;2;1450.32;6.86;343;4.66;6.86;4.66;2.59;;0;0;0.16;0.77;0.8;1.73;0.9;1.9
 08/16/2010 10:53:53.754;10.18672;36.81863;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-76.25;-1.37;8.77;;256;256;92;-7.93;-84.53;-4.33;92;-10.52;219;-11.32;219;-12.46;92;-14.1;13;HSUPA;4;0;25;3;1338.94;20.42;510.5;7.94;20.42;7.94;27.36;;0;0;0;36.35;4.32;59.55;4.66;65.44
 08/16/2010 10:53:54.762;10.18672;36.81863;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-76.42;-3.66;9.03;0;256;256;92;-7.55;-83.96;-6.26;92;-11.08;219;-13.58;219;-14.63;219;-14.82;12;HSUPA;0;0;0;;958.78;0;0;24.48;0;24.48;25.3;;0;0;0;3.59;1.76;6.31;1.89;6.93
 08/16/2010 10:53:55.776;10.18672;36.81862;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-74.08;-0.19;8.79;;256;256;219;-7.51;-83.98;-4;219;-9.9;219;-11.44;92;-13.62;92;-13.79;14;HSUPA;2;0;0;2;1418.27;6.86;343;4.22;6.86;4.22;3.17;;0;0;0;0.51;0;1.31;0;1.44
 08/16/2010 10:53:56.783;10.18672;36.81862;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-74.08;0.2;8.56;;256;256;219;-4.98;-78.2;-3.55;219;-6.7;92;-12.89;92;-13.65;219;-14.15;13;HSUPA;2;0;0;2;1198.87;6.86;343;5.89;6.86;5.89;2.26;;0;0;0;0.51;0.96;1.31;1.04;1.44
 08/16/2010 10:53:57.814;10.18672;36.81862;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-74.75;-1.68;10.18;0;256;256;219;-5.17;-80.89;-6.24;219;-10.78;219;-13.99;92;-15.26;92;-15.74;15;HSUPA;1;0;0;2;1708.9;3.43;343;11.28;3.43;11.28;6.24;;0;0;0;1.79;0.48;3.39;0.52;3.73
 08/16/2010 10:53:58.816;10.18672;36.81861;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-74.58;-3.05;9.04;;256;256;219;-7.18;-82.13;-5.89;92;-12.75;219;-13.03;92;-13.06;219;-14.8;13;WCDMA;2;0;0;2;1259.41;6.86;343;4.43;6.86;4.43;3.6;;0;0;0;1.28;0;2.56;0;2.82
 08/16/2010 10:53:59.828;10.18672;36.81861;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-71.92;4.66;8.99;0;256;256;219;-5.31;-80.44;-3.25;219;-6.83;219;-10.72;92;-12.98;219;-15.32;15;HSUPA;5;0;0;2;1607.06;17.15;343;0.72;17.15;0.72;3.84;;0;0;0.48;71.17;2.94;116.13;3.23;127.58
 08/16/2010 10:54:00.834;10.18672;36.81861;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-71.42;-3.15;11.19;;256;256;219;-3.63;-76.3;-3.33;219;-6.9;219;-9.8;92;-12.12;92;-13.94;15;HSUPA;3;0;0;2;1839.47;10.29;343;24.27;10.29;24.27;18.77;;0;0;6.47;8.76;10.54;11.48;11.15;12.11
 08/16/2010 10:54:01.835;10.18672;36.81861;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-73.17;-6.93;12.95;0;256;256;219;-3.46;-75.58;-4.97;219;-6.91;219;-11.03;219;-16.14;219;-19.42;19;HSUPA;6;16.67;20;4.5;2644.63;100.15;1669.17;30.02;60.24;30.02;16.9;;0;0;4.56;5.88;6.32;7.8;6.68;8.23
 08/16/2010 10:54:02.836;10.18672;36.81861;1;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-73.25;-1.91;7.85;;256;256;219;-4.5;-77.82;-8.64;219;-10.3;219;-16.73;219;-16.86;219;-28.34;12;HSUPA;6;33.33;50;3;1052.86;30.63;510.5;19.68;20.42;19.68;63.26;;0;0;10.16;44.61;12.5;68.8;12.87;74.92
 08/16/2010 10:54:03.839;10.18672;36.81861;1;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-74.67;-7.48;11.04;0;256;256;92;-6.56;-81.21;-5.08;219;-9.15;92;-10.96;219;-14.76;92;-15.46;15;HSUPA;0;0;0;;1606.66;0;0;9.68;0;9.68;11.14;;0;0;0;3.84;2.4;6.71;2.57;7.4
 08/16/2010 10:54:04.842;10.18672;36.81861;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-73.67;-7.97;8.55;0;256;256;92;-6.25;-80.28;-4.77;92;-9.95;219;-10.04;92;-11.73;219;-17.78;14;HSDPA;0;0;0;;1430.75;0;0;6.18;0;6.18;1.82;;0;0;0;0.77;0.48;1.73;0.52;1.9
 08/16/2010 10:54:05.855;10.18672;36.81861;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-74.25;-3.74;8.72;;256;256;219;-5.16;-79.15;-3.83;219;-9.63;219;-9.96;92;-13;219;-14.7;12;HSUPA;3;33.33;50;2;1126.23;10.29;343;5.46;6.86;5.46;5.09;;0;0;0;0.77;0.48;1.73;0.52;1.89
 08/16/2010 10:54:06.856;10.18672;36.81861;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-74.33;-2.57;9.82;0;256;256;92;-4.58;-79.14;-1.42;92;-7.37;92;-8.73;219;-9.99;219;-10.28;19;HSUPA;1;0;0;2;2674.03;3.43;343;9.39;3.43;9.39;6.77;;0;0;0;2.3;0.48;4.22;0.52;4.64
 08/16/2010 10:54:07.858;10.18672;36.8186;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-73.17;-4.26;12.1;0;256;256;219;-4.17;-79.16;-2.16;219;-6.05;92;-11.14;92;-11.61;219;-12;15;HSDPA;3;33.33;50;2;1793.31;10.29;343;6.91;6.86;6.91;5.62;;0;0;0;1.54;0.48;2.98;0.52;3.26
 08/16/2010 10:54:08.858;10.18674;36.8186;3;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-74.25;-6.11;12.98;;256;256;219;-3.53;-76.72;-1.85;219;-8.26;219;-9.23;92;-10.1;219;-12.6;17;HSUPA;0;0;0;;2353.54;0;0;2.59;0;2.59;105.46;;0;0;0;69.12;0;112.8;0;123.95
 08/16/2010 10:54:09.858;10.18676;36.81858;7;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-70.75;-11.25;14.63;0;256;256;219;-2.01;-69.14;-1.62;219;-4.73;219;-6.01;219;-13.01;219;-17.42;20;HSUPA;1;0;0;2;3015.04;3.43;343;0.29;3.43;0.29;2.26;;0;0;0;0;0;0.48;0;0.52
 08/16/2010 10:54:10.864;10.18678;36.81856;10;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-71.58;-9.75;12.87;;256;256;219;-3.01;-75.34;-1.24;219;-4.83;219;-5;219;-15.49;219;-17.34;19;HSUPA;2;0;0;2;2836.03;6.86;343;2.3;6.86;2.3;3.41;;0;0;0;0.51;0;1.31;0;1.44
 08/16/2010 10:54:11.865;10.1868;36.81854;15;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-70.67;-10.76;11.03;0;256;256;219;-3.22;-76.2;-2.53;219;-5.55;219;-8.4;219;-15.04;219;-15.85;20;HSUPA;2;50;0;2;3135.14;6.86;343;13.55;3.43;13.55;47.86;;0;0;0;35.29;3.71;57.83;4.03;63.54
 08/16/2010 10:54:12.869;10.18683;36.8185;20;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-72.83;-13.6;14.28;;256;256;219;-3.46;-74.38;-2.56;219;-5.67;219;-7.12;219;-12.24;219;-15.29;18;HSUPA;0;0;0;;2663.37;0;0;15.15;0;15.15;17.38;;0;0;0;5.38;0.48;9.22;0.52;10.16
 08/16/2010 10:54:13.888;10.18687;36.81846;22;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-66.83;-13.67;13.98;0;256;256;219;-2.87;-73.91;-1.9;219;-5.81;219;-7.36;219;-9.82;219;-13.66;20;HSUPA;0;0;0;;3246.36;0;0;5.9;0;5.9;3.7;;0;0;0;1.03;0.48;2.15;0.52;2.35
 08/16/2010 10:54:14.896;10.18691;36.81841;22;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-70.08;-11.08;12.16;;256;256;219;-3.18;-73.31;-1.93;219;-5.58;219;-8.22;219;-10.47;219;-11.85;19;HSUPA;2;0;0;2;2975.4;6.86;343;3.71;6.86;3.71;1.49;;0;0;0;0.51;1.12;1.31;1.2;1.43
 08/16/2010 10:54:15.905;10.18694;36.81837;22;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-72.17;-12.69;11.8;0;256;256;219;-2.96;-74.18;-4.83;219;-7.56;219;-11.82;219;-15.18;219;-17.27;19;HSUPA;1;0;0;2;2980.14;3.43;343;12.46;3.43;12.46;8.4;;0;0;0;2.56;0.48;4.64;0.52;5.1
 08/16/2010 10:54:16.916;10.18697;36.81832;22;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-68;-11.6;11.52;;256;256;219;-2.16;-72.63;-2.37;219;-3.9;219;-7.74;219;-26.12;219;-27.81;20;HSUPA;0;0;0;;3194.95;0;0;4.59;0;4.59;2.35;;0;0;0;1.54;0.48;2.98;0.52;3.26
 08/16/2010 10:54:17.935;10.187;36.81828;16;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-73.58;-5.77;9.14;0;256;256;219;-2.89;-73.59;-2.01;219;-4.99;219;-7.66;92;-12.43;92;-14.03;17;HSUPA;0;0;0;;2259.67;0;0;5.9;0;5.9;41.66;;0;0;0.32;69.85;2.46;113.85;2.71;125.07
 08/16/2010 10:54:18.936;10.18702;36.81825;12;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-69.75;-12.78;11.4;;256;256;219;-3.41;-72.91;-3.1;92;-8.06;219;-8.8;92;-9.82;219;-10.26;14;HSUPA;1;0;0;2;1563.89;3.43;343;11.34;3.43;11.34;62.98;;0;0;0.48;0.51;1.44;1.31;1.6;1.43
 08/16/2010 10:54:19.936;10.18702;36.81823;12;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-69.08;-6.44;10.97;0;256;256;92;-5.58;-76.31;-1.14;92;-6.97;92;-7.03;219;-8.12;219;-8.71;15;HSUPA;0;0;0;;1716.09;0;0;8.45;0;8.45;3.65;;0;0;0.32;1.02;1.12;2.14;1.24;2.35
 08/16/2010 10:54:20.938;10.18702;36.81823;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-66.58;-1.94;10.1;;256;256;219;-6.18;-74.54;-3.33;219;-8.97;219;-9.44;92;-10.74;92;-11.5;14;WCDMA;2;0;0;2;1514.57;6.86;343;16.02;6.86;16.02;127.06;;0;0;0;36.41;1.57;59.45;1.69;65.22
 08/16/2010 10:54:21.942;10.18702;36.81823;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-69.92;-5.18;9.97;;256;256;219;-4.46;-74.05;-1.3;92;-7.07;219;-7.15;219;-9.07;92;-10.23;17;HSDPA;2;0;0;2;2104.29;6.86;343;7.5;6.86;7.5;6.14;;0;0;0;4.61;0.48;7.98;0.52;8.76
 08/16/2010 10:54:22.949;10.18702;36.81823;0;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-70.75;-4.84;11.04;0;256;256;219;-5.06;-74.19;-2.78;92;-7;219;-7.74;92;-13.84;219;-15.5;17;HSUPA;0;0;0;;2270.55;0;0;5.17;0;5.17;2.64;;0;0;0;1.02;0.48;2.14;0.52;2.34
 08/16/2010 10:54:23.952;10.18702;36.81823;2;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-72.5;-5.63;12.13;;256;256;219;-4.43;-76.86;-1.52;219;-3.79;92;-7.86;221;-14.09;219;-15.24;13;HSUPA;3;33.33;50;2;1169.52;10.29;343;5.74;6.86;5.74;8.78;;0;0;0;0.77;0.48;1.73;0.52;1.89
 08/16/2010 10:54:24.955;10.18703;36.81823;2;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-68;-6.73;9.05;0;256;256;221;-3.86;-76.58;-0.75;221;-5.93;219;-7.26;92;-8.85;92;-10.37;10;WCDMA;2;50;100;2;1024.06;6.86;343;7.22;3.43;7.22;6.05;;0;0;0;2.98;0.48;5.38;0.53;5.91
 08/16/2010 10:54:25.955;10.18704;36.81823;7;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-67.75;-7.13;10.34;;256;256;219;-4.07;-73.74;-1.09;92;-5.63;92;-6.04;219;-9.52;219;-10.95;18;HSUPA;0;0;0;;2500.78;0;0;7.22;0;7.22;4.37;;0;0;0;1.54;0.48;2.98;0.52;3.26
 08/16/2010 10:54:26.959;10.18706;36.81822;7;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-70.25;-0.75;11.4;;256;256;221;-3.77;-74.69;-1.16;221;-4.4;221;-6;221;-12.02;219;-15.13;10;WCDMA;2;0;50;2;833.21;6.86;686;13.55;6.86;13.55;118.9;;0;0;0.16;68.41;1.7;111.45;1.86;122.32
 08/16/2010 10:54:27.960;10.18706;36.8182;6;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-68.5;-8.05;11.79;0;256;256;219;-3.64;-74.88;-2.53;219;-9.16;219;-9.36;92;-10.74;219;-11.24;14;HSUPA;1;0;100;2;1542.66;3.43;343;6.48;3.43;6.48;3.17;;0;0;0.16;0.26;0.32;0.9;0.36;0.98
 08/16/2010 10:54:28.977;10.18707;36.81819;7;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-73.08;-12.75;13.15;;256;256;219;-2.04;-73.4;-1.59;219;-6.75;219;-8.27;219;-10.15;219;-10.81;15;HSUPA;0;0;0;;1699.6;0;0;7.7;0;7.7;4.22;;0;0;0.16;0.51;1.28;1.31;1.4;1.43
 08/16/2010 10:54:29.978;10.18708;36.81817;7;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-67.92;-7.32;12.52;0;256;256;219;-3.49;-72.94;-1.42;219;-4.32;219;-7.01;219;-10.68;219;-16.59;18;HSUPA;4;25;33.33;3;2546.19;20.42;510.5;7.87;13.64;7.87;64.94;Success;0;0;0;29.47;2;48.25;2.16;53
 08/16/2010 10:54:30.978;10.1871;36.81814;11;7275178;111;682;2162.6;CELL_DCH;605;1;10011;-70.33;-11.96;12.49;;256;256;219;-3.03;-73.24;-2.85;219;-5.81;219;-10.32;219;-10.78;219;-13.77;18;HSUPA;0;0;0;;2500.82;0;0;13.82;0;13.82;18.77;;;;;;;;;
 08/16/2010 10:54:31.979;10.18711;36.81812;12;7275178;111;682;2162.6;Disconnected;605;1;10011;-72.5;-10.01;11.85;;256;256;219;-3.28;-74.43;-9.15;219;-13.26;219;-13.36;219;-17.07;219;-20.6;19;WCDMA;0;0;0;;2910.71;0;0;3.18;0;3.18;3.22;;;;;;;;;
 08/16/2010 10:54:32.994;10.18713;36.81809;13;66077;1;541;2162.6;CELL_DCH;605;1;10011;-66.08;-14.53;10.18;;256;64;219;-1.92;-68.28;-5.16;219;-6.35;219;-14.31;219;-15.07;219;-24.46;19;WCDMA;0;0;0;;2910.71;0;0;0;0;;;;;;;;;;;
 08/16/2010 10:54:33.995;10.18715;36.81806;16;66077;1;541;2162.6;CELL_DCH;605;1;10011;-67.08;-21.29;10.95;;128;64;219;-1.97;-70.88;-2.99;219;-4.34;219;-11.32;219;-12.36;219;-27.15;;WCDMA;;;;;;;;5.04;;5.04;2.59;;;;;;;;;
 08/16/2010 10:54:35.023;10.18718;36.81803;16;66077;1;541;2162.6;Disconnected;605;1;10011;-61.67;-24.03;10.95;;128;64;219;-1.81;-68.96;-6.83;219;-6.88;219;-25.84;;;;;;WCDMA;;;;;;;;0.14;;;;;;;;;;;;
 08/16/2010 10:54:36.030;10.18721;36.81799;19;66077;1;541;2162.6;Disconnected;605;1;10011;-69.08;;10.95;;128;64;219;-2.57;-67.9;-4.41;219;-8.55;219;-10.64;219;-11.88;219;-14.54;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 10:54:37.034;10.18725;36.81795;21;66077;1;541;2162.6;Disconnected;605;1;10011;-68.92;;10.95;;128;64;219;-3.58;-68.92;-1.04;219;-5.13;219;-6.72;219;-7.2;219;-15.69;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 10:54:38.034;10.18729;36.81791;22;66077;1;541;2162.6;Disconnected;605;1;10011;-67.17;;10.95;;128;64;219;-3.74;-69.07;-2.42;219;-8.54;219;-9.78;219;-9.83;219;-10.07;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 10:54:39.041;10.18733;36.81787;21;66077;1;541;2162.6;Disconnected;605;1;10011;-70.42;;;;;64;219;-4.14;-71.47;-2.58;219;-7.43;219;-8.42;219;-9.33;219;-12.17;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 10:54:40.104;10.18737;36.81783;21;66077;1;541;2162.6;Disconnected;605;1;10011;-69.17;;;;;;219;-3.91;-74.49;-3.27;219;-7.52;219;-7.92;219;-10.32;219;-18.8;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 10:54:41.549;10.18739;36.8178;15;66077;1;541;2162.6;Disconnected;605;1;10011;-65.08;;;;;;219;-4.03;-74.61;-3.18;219;-9.19;219;-9.42;219;-10.49;219;-10.55;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/16/2010 10:54:42.567;10.18741;36.81777;13;66077;1;541;2162.6;Disconnected;605;1;10011;-65.25;;;;;;219;-4.75;-75.33;-2.27;219;-7;219;-7.29;219;-9.61;219;-13.05;;WCDMA;;;;;;;;0;;;;;;;;;;;;
