Time;Longitude;Latitude;Speed(km/h);UC-ID;RNC-ID;C-ID;Frequency;RRC State;MCC;MNC;LAC;Rx Power(W);Tx Power(W);SIR;BLER(W);SF(Downlink);SF(Uplink);Best PSC(W);RxQual;RxLev;Combined EcIo(W);Top 1 PSC;Top 1 EcIo;Top 2 PSC;Top 2 EcIo;Top 3 PSC;Top 3 EcIo;Top 4 PSC;Top 4 EcIo;CQI;System Type;Success Rate;BLER(HARQ);Retrans Rate;No. of Codes;Phy Layer Throughput(Requested);Phy Layer Throughput(Served);Phy Layer Throughput(Scheduled);RLC Layer Throughput;MAC-hs Layer Throughput;RLC Layer(AM) UL TP;RLC Layer(AM) DL TP;Call Event;Rx APP Throughput;Tx APP Throughput;Rx TCP/UDP Throughput;Tx TCP/UDP Throughput;Rx IP Throughput;Tx IP Throughput;Rx PPP Throughput;Tx PPP Throughput
 08/11/2010 12:58:39.436;10.27549;36.84408;18;65751;1;215;2167.6;Disconnected;605;1;10001;-85;24.04;;;;;305;-7.2;-91.7;-13.36;305;-15.88;305;-18.05;305;-23.34;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.96;0;1.05
 08/11/2010 12:58:40.436;10.27548;36.84412;18;65751;1;215;2167.6;Connecting;605;1;10001;-83.58;-14.33;;;;;305;-6.12;-88.84;-8.73;305;-9.46;305;-16.87;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0;0;0
 08/11/2010 12:58:41.436;10.27547;36.84417;19;65751;1;215;2167.6;Connecting;605;1;10001;-85.75;;;94;;;305;-7.93;-92.49;-16.07;305;-19.94;305;-20.33;305;-26.08;305;-26.75;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:58:42.439;10.27546;36.84422;20;65751;1;215;2167.6;Connecting;605;1;10001;-84.58;-14.33;;73.91;;;305;-6.6;-90.97;-12.68;305;-16;305;-16.38;305;-23.39;305;-32.24;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:58:43.439;10.27545;36.84427;20;65751;1;215;2167.6;Connecting;605;1;10001;-85.67;;;;;;305;-5.92;-89.98;-12.5;305;-13.25;305;-20.68;305;-33.36;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:58:44.451;10.27544;36.84432;20;65751;1;215;2167.6;CELL_DCH;605;1;10001;-83.92;-2.09;9.1;100;256;256;305;-6.94;-90.67;-14.72;305;-15.46;305;-24.77;305;-27.09;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:58:45.451;10.27543;36.84437;20;65751;1;215;2167.6;CELL_DCH;605;1;10001;-84.17;1.35;9.54;;256;256;305;-4.36;-87.69;-9.47;305;-9.51;305;-29.54;;;;;;WCDMA;;;;;;;;3.17;;;;Success;0;0;0;0;0;0.92;0;1.03
 08/11/2010 12:58:46.486;10.27542;36.84442;21;65751;1;215;2167.6;Disconnected;605;1;10001;-84.58;1.28;7.65;0;256;256;305;-6.92;-91.69;-11.78;305;-12.78;305;-18.67;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:58:47.863;10.27541;36.84447;21;65751;1;215;2167.6;Disconnected;605;1;10001;-85.42;4.65;7.65;;256;256;305;-5.91;-91.83;-4.96;305;-8.49;305;-10.92;305;-12.34;305;-16.9;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:58:48.986;10.27538;36.84458;22;65751;1;215;2167.6;Disconnected;605;1;10001;-85.33;;7.65;;256;256;305;-8.73;-93.98;-9.45;305;-12.82;305;-13.68;305;-20.24;305;-22.77;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:58:49.988;10.27537;36.84464;23;65751;1;215;2167.6;Disconnected;605;1;10001;-85.08;;7.65;;256;256;305;-6.3;-91.55;-8.14;305;-11.17;451;-13.93;451;-18.41;305;-18.45;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:58:50.993;10.27536;36.8447;24;65751;1;215;2167.6;Disconnected;605;1;10001;-85.75;;7.65;;256;256;305;-4.81;;-6.88;305;-8.46;305;-12.56;451;-24.24;451;-26.32;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:58:51.993;10.27535;36.84476;24;65751;1;215;2167.6;CELL_DCH;605;1;10001;-86.42;;;96.55;;256;305;-5.74;-91.3;-8.34;305;-10.39;305;-12.75;305;-26.92;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:58:52.997;10.27533;36.84482;23;65751;1;215;2167.6;CELL_DCH;605;1;10001;-83.58;1.04;9.04;;256;256;305;-4.65;-90.53;-10.15;305;-10.34;305;-25.14;305;-29.54;;;;WCDMA;;;;;;;;0;;;1.87;;;;;;;;;
 08/11/2010 12:58:53.997;10.27532;36.84488;23;65751;1;215;2167.6;Disconnected;605;1;10001;-84.75;1.82;8.42;;256;256;305;-5.09;-90.84;-5.42;305;-8.3;305;-9.82;305;-15.98;305;-21.62;;WCDMA;;;;;;;;3.17;;;;;;;;;;;;
 08/11/2010 12:58:55.151;10.27531;36.84493;23;65751;1;215;2167.6;Disconnected;605;1;10001;-81.92;;8.42;;256;256;305;-4.58;-87.08;-2.81;305;-6.18;305;-6.49;305;-14.18;305;-19.67;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:58:56.158;10.27529;36.84499;23;65751;1;215;2167.6;Disconnected;605;1;10001;-84.75;;8.42;;256;256;305;-8.82;-91.32;-5.68;305;-9.18;305;-9.31;305;-16.19;305;-24.43;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:58:57.432;10.27528;36.84504;21;65751;1;215;2167.6;Disconnected;605;1;10001;-85.08;;8.42;;256;256;305;-5.51;-88.01;-6.01;305;-9.33;305;-9.49;305;-21.26;305;-22.81;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:58:58.433;10.27526;36.84509;21;65751;1;215;2167.6;Disconnected;605;1;10001;-84.83;;8.42;;256;256;305;-6.64;-89.48;-10.19;305;-12.58;305;-17.67;305;-18.29;305;-23.93;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:58:59.435;10.27526;36.84514;19;65751;1;215;2167.6;Disconnected;605;1;10001;-78.58;;;;;;305;-4.44;-87.28;-5.89;305;-7.87;305;-12.28;305;-15.96;305;-23.34;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:59:00.437;10.27526;36.84519;19;65751;1;215;2162.6;Disconnected;605;1;10001;-79.83;;;;;;305;-7.92;-90.75;-10.85;305;-11.44;305;-24.36;305;-25.54;305;-28.51;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:59:01.621;10.27528;36.84523;16;65751;1;215;2167.6;Disconnected;605;1;10001;-87.08;;;;;;305;-11.45;-94.28;-13.77;305;-16.93;305;-18.42;305;-26.32;305;-27.34;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:59:02.627;10.27532;36.84525;17;65751;1;215;2167.6;Disconnected;605;1;10001;-90.75;;;;;;;;;-13.27;305;-18.33;305;-18.72;305;-20.91;305;-22.24;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:59:03.866;10.27537;36.84527;19;65751;1;215;2167.6;Disconnected;605;1;10001;-87;;;;;;305;-12.49;-102.24;-13.59;305;-16.82;305;-17.94;305;-25.75;305;-27.96;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:59:04.867;10.27543;36.84528;20;65751;1;215;2167.6;Disconnected;605;1;10001;-89.08;;;;;;305;-13.13;-102.88;-15.44;305;-19.9;305;-22.42;305;-22.81;305;-24.7;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:59:05.871;10.27549;36.84529;19;65751;1;215;2167.6;Disconnected;605;1;10001;-90.92;;;;;;;;;-13.99;305;-17.25;305;-21.69;305;-22.24;305;-22.28;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:59:06.880;10.2756;36.84531;18;65751;1;215;2162.6;Disconnected;605;1;10001;-90.08;;;;;;;;;-11.28;305;-15.36;305;-15.74;305;-21.48;305;-22.88;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:59:07.891;10.27565;36.84532;18;65751;1;215;2167.6;CELL_DCH;605;1;10001;-91.25;10.12;10.84;;256;256;305;-6.92;-97.25;-6.57;305;-8.16;305;-14.37;305;-18.93;47;-20.6;;WCDMA;;;;;;;;0;;;;Attempt;;;;;;;;
 08/11/2010 12:59:08.904;10.27571;36.84532;17;65751;1;215;2167.6;CELL_DCH;605;1;10001;-91.17;8.73;9.45;;256;256;305;-7.6;-98.57;-10.86;305;-13.55;305;-16.81;305;-21.92;305;-22.44;;WCDMA;;;;;;;;2.88;;;;;;;;;;;;
 08/11/2010 12:59:09.904;10.27576;36.84533;19;65751;1;215;2167.6;CELL_DCH;605;1;10001;-90.42;9.94;8.56;0;256;256;305;-9.01;-100.58;-10.47;305;-13.73;305;-15.6;305;-20.02;305;-23.88;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 12:59:10.908;10.27583;36.84533;19;65751;1;215;2167.6;CELL_DCH;605;1;10001;-91.17;12.46;9.49;0;256;256;305;-9.65;-101.87;-10.21;305;-13.3;305;-18.67;305;-20.04;305;-21.4;13;HSUPA;0;0;0;;1176.59;0;0;1.73;0;1.73;0.72;;;;;;;;;
 08/11/2010 12:59:11.908;10.27589;36.84534;21;65751;1;215;2167.6;CELL_DCH;605;1;10001;-90.42;20.88;8.12;;256;256;305;-13.87;-105.51;-9.62;305;-12.37;47;-16.48;47;-20.1;305;-22.99;12;HSUPA;0;0;0;;1076.18;0;0;2.46;0;2.46;4.56;;;;;;;;;
 08/11/2010 12:59:12.951;10.27596;36.84536;22;65751;1;215;2167.6;CELL_DCH;605;1;10001;-91.67;21.94;5.81;0;256;256;47;-12.71;-103.06;-8.39;47;-14.27;305;-14.38;505;-17.23;305;-18.08;10;HSUPA;1;0;0;2;726.2;3.43;343;3.47;3.43;3.47;3.94;;;;;;;;;
 08/11/2010 12:59:13.954;10.27603;36.84537;23;65751;1;215;2167.6;CELL_DCH;605;1;10001;-90.58;21.55;6.77;;256;256;305;-11.58;-101.87;-8.66;305;-15.29;305;-18.54;305;-18.62;305;-18.67;11;HSUPA;0;0;0;;804.43;0;0;1.89;0;1.89;4.42;;0;0;2.34;0.53;2.61;0.81;2.7;0.87
 08/11/2010 12:59:14.955;10.2761;36.84538;25;65751;1;215;2167.6;CELL_DCH;605;1;10001;-89;22.34;5.27;0;256;256;305;-11.23;-100.68;-9.64;305;-13.62;47;-16.75;47;-19.44;305;-19.56;10;HSDPA;1;0;0;2;739.45;3.43;343;11.44;3.43;11.44;2.98;;0;0;0;1.13;0;1.77;0;1.86
 08/11/2010 12:59:15.955;10.27618;36.84539;26;65751;1;215;2167.6;CELL_DCH;605;1;10001;-87.42;22.51;5.74;;256;256;47;-11.96;-101.19;-10.76;47;-14.92;305;-20.08;47;-20.45;305;-20.87;9;WCDMA;2;50;100;2;537.22;6.86;343;3.57;3.43;3.57;2.45;;0;0;0;2.46;0;3.1;0;3.19
 08/11/2010 12:59:16.964;10.27625;36.8454;23;65751;1;215;2167.6;CELL_DCH;605;1;10001;-85.08;22.33;4.85;0;256;256;47;-11.93;-99.19;-11.14;47;-17.18;47;-17.55;47;-20.1;305;-21.94;7;WCDMA;4;50;100;1.75;382.5;13.72;343;8.8;6.86;8.8;10.99;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:59:17.965;10.27631;36.84542;25;65751;1;215;2167.6;CELL_DCH;605;1;10001;-86.67;19.98;5.6;;256;256;305;-11.39;-97.02;-8.42;305;-12.97;305;-16.86;47;-17.56;47;-18.37;9;HSUPA;2;0;0;2;531.79;6.86;343;8.21;6.86;8.21;7.97;;0;0;0;1.13;0;1.77;0;1.86
 08/11/2010 12:59:18.965;10.27637;36.84542;18;65751;1;215;2167.6;CELL_DCH;605;1;10001;-85.92;17.7;5.73;0;256;256;47;-10.37;-96.52;-10.58;47;-16.04;305;-17.96;305;-18.44;300;-20.03;8;WCDMA;0;0;0;;476.74;0;0;9.46;0;9.46;4.27;;0;0;0;0;1.92;0.48;2.11;0.53
 08/11/2010 12:59:19.971;10.27641;36.84541;16;65751;1;215;2167.6;CELL_DCH;605;1;10001;-87.5;20.16;7.88;;256;256;305;-9.35;-95.78;-10.45;47;-16.68;47;-16.86;305;-18.08;47;-21.13;0;WCDMA;0;0;0;;0;0;0;3.76;0;3.76;3.94;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:59:20.974;10.27645;36.84538;14;65751;1;215;2167.6;CELL_DCH;605;1;10001;-86.83;22.16;8.06;0;256;256;47;-13.54;-100.09;-14.46;47;-20.66;305;-22.83;305;-22.9;305;-23.46;3;HSUPA;3;66.67;100;1;153.64;10.29;343;2.74;3.43;2.74;2.74;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:59:21.984;10.27648;36.84534;15;65751;1;215;2167.6;CELL_DCH;605;1;10001;-87.67;10.49;8.52;;256;256;199;-10.12;-96.49;-12.32;305;-16.81;199;-17.54;47;-20.7;305;-24.11;0;HSUPA;0;0;0;;40.72;0;0;5.3;0;5.3;5.9;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:59:22.996;10.2765;36.84529;18;65751;1;215;2167.6;CELL_DCH;605;1;10001;-85.25;17.86;9.38;0;256;256;305;-11.39;-98.83;-12.34;199;-17.67;305;-19.02;47;-22.16;199;-23.39;6;WCDMA;6;50;100;1.67;321.01;20.58;343;6.75;10.29;6.75;4.61;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:59:23.996;10.27652;36.84524;21;65751;1;215;2167.6;CELL_DCH;605;1;10001;-83.25;11.97;6.35;;256;256;505;-7.54;-91.99;-7.73;505;-9.79;505;-14.77;47;-19.03;305;-19.62;8;WCDMA;0;0;0;;478.55;0;0;11.41;0;11.41;3.5;;0;0;0;0;1.44;0.48;1.58;0.53
 08/11/2010 12:59:25.017;10.27655;36.84518;23;65751;1;215;2167.6;CELL_DCH;605;1;10001;-82.75;9.89;8.92;0;256;256;505;-7.45;-91.54;-9.04;505;-13.62;505;-14.94;305;-16.71;47;-19.86;6;WCDMA;0;0;0;;317.83;0;0;4.42;0;4.42;3.74;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:59:26.024;10.27658;36.84512;24;65751;1;215;2167.6;CELL_DCH;605;1;10001;-85.25;15.5;9.17;;256;256;505;-8.78;-92.61;-10.6;505;-13.3;305;-19.21;505;-21.29;305;-23.76;8;WCDMA;0;0;0;;477.02;0;0;4.27;0;4.27;3.6;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:59:27.042;10.27662;36.84507;24;65751;1;215;2167.6;CELL_DCH;605;1;10001;-84.55;14.36;8.73;0;256;256;505;-8.8;-93.35;-6.59;505;-9.29;505;-15.2;305;-15.74;505;-19.56;7;HSUPA;0;0;0;;385.25;0;0;4.56;0;4.56;4.61;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:59:28.055;10.27667;36.84502;25;65751;1;215;2167.6;CELL_DCH;605;1;10001;-84.67;13.73;13.07;11.11;256;128;505;-9.48;-94.15;-6.8;199;-12.26;505;-12.94;505;-13.14;505;-16.53;8;HSUPA;0;0;0;;525.61;0;0;3.76;0;3.76;1.25;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:59:29.154;10.27673;36.84498;26;65751;1;215;2167.6;CELL_DCH;605;1;10001;-84;15.23;10.53;;256;128;505;-10;-94.56;-9.99;505;-15.39;305;-17.29;505;-17.5;305;-17.91;8;HSUPA;0;0;0;;431.41;0;0;3.92;0;3.92;3.12;;0;0;0;0;0.32;0.64;0.35;0.7
 08/11/2010 12:59:30.156;10.2768;36.84493;28;65751;1;215;2167.6;CELL_DCH;605;1;10001;-84.83;17.64;12.34;;256;256;505;-11.8;-94.97;-10.26;305;-15.31;305;-17.18;505;-17.55;505;-19.19;7;WCDMA;0;0;0;;369.42;0;0;2.32;0;2.32;0.58;;;;;;;;;
 08/11/2010 12:59:31.157;10.27688;36.84489;28;65751;1;215;2167.6;CELL_DCH;605;1;10001;-84.75;18.94;10.38;0;256;256;305;-11.63;-96.52;-11.6;305;-18.42;305;-18.88;305;-19.55;305;-19.61;5;WCDMA;0;0;0;;275.4;0;0;4.93;0;4.93;3.31;;0;0;0;0;0.64;0.32;0.7;0.35
 08/11/2010 12:59:32.163;10.27694;36.84485;26;65751;1;215;2167.6;CELL_DCH;605;1;10001;-84.82;18.08;8.79;;256;256;305;-12.16;-96.99;-12.09;305;-17.5;414;-19.05;505;-20.74;305;-21.52;5;WCDMA;1.47;0;0;2;248.71;3.43;343;5.15;3.43;5.15;4.61;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:59:33.181;10.277;36.84481;21;65751;1;215;2167.6;CELL_DCH;605;1;10001;-84.63;19.84;11.22;8.33;256;256;305;-13.1;-97.73;-11.59;505;-15.66;305;-17.37;305;-21.43;305;-22.51;4;HSUPA;1.39;100;0;2;165.54;3.43;343;3.33;0;3.33;3.94;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:59:34.202;10.27705;36.84479;14;65751;1;215;2167.6;CELL_DCH;605;1;10001;-86;19.39;10.83;;256;256;305;-14.12;-99.5;-13.03;305;-18.22;414;-18.67;305;-20.38;414;-20.91;1;WCDMA;0;0;0;;51.08;0;0;4.56;0;4.56;4.37;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:59:35.205;10.27708;36.84477;14;65751;1;215;2167.6;CELL_DCH;605;1;10001;-85.17;19.82;10.8;4.17;256;256;305;-14.29;-99.69;-14.47;305;-20.94;305;-21.83;505;-22.24;505;-23.09;2;HSUPA;5.56;75;100;2;96.75;13.72;343;3.62;3.43;3.62;4.27;;0;0;0;0;0.32;0.64;0.35;0.7
 08/11/2010 12:59:36.221;10.2771;36.84475;9;65751;1;215;2167.6;CELL_DCH;605;1;10001;-85.5;20.75;10.56;9.09;256;256;305;-12.08;-97.15;-9.47;505;-15.59;505;-16.87;305;-17.07;505;-17.79;9;WCDMA;5.41;50;100;2;523.15;12.94;343;7.41;6.47;7.41;2.45;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:59:37.223;10.27713;36.84474;10;65751;1;215;2167.6;CELL_DCH;605;1;10001;-84.75;13.28;13;;256;256;305;-12.41;-97.29;-11.65;426;-15.94;426;-21.38;305;-21.83;305;-21.9;7;WCDMA;1.41;0;0;2;386.68;3.43;343;5.3;3.43;5.3;5.62;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:59:38.224;10.27716;36.84472;14;65751;1;215;2167.6;CELL_DCH;605;1;10001;-83.5;11.12;11.45;0;256;256;426;-10.75;-96.4;-7.71;426;-11.9;426;-12.34;305;-19.1;305;-19.52;8;WCDMA;2.9;50;100;1;437.63;6.86;343;4.99;3.43;4.99;4.46;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:59:39.326;10.2772;36.8447;19;65751;1;215;2167.6;CELL_DCH;605;1;10001;-85.83;9.83;9.7;;256;256;199;-11.74;-96.6;-9.84;199;-15.31;305;-15.74;170;-18.21;426;-19.98;8;HSUPA;8.33;50;100;2;426.63;19.06;343;4.93;9.53;4.93;3.7;;0;0;0;0;0.48;0.48;0.53;0.53
 08/11/2010 12:59:40.330;10.27725;36.84467;19;65751;1;215;2167.6;CELL_DCH;605;1;10001;;;9.7;;256;256;199;-11.74;;-9.84;;;;;;;;;8;WCDMA;8.33;50;100;2;426.63;19.06;343;2.03;9.53;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:59:41.429;10.27731;36.84463;25;65751;1;215;2167.6;CELL_DCH;605;1;10001;;;9.7;;256;256;199;-11.74;;-9.84;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:59:42.429;10.27738;36.8446;24;65751;1;215;2167.6;CELL_DCH;605;1;10001;;;9.7;;256;256;199;-11.74;;-9.84;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:59:43.430;10.27744;36.84456;23;;;;2167.6;Disconnected;605;1;10001;;;9.7;;256;256;;;;-9.84;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:59:44.431;10.27749;36.84453;22;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:59:45.431;10.27755;36.84449;22;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.54
 08/11/2010 12:59:46.431;10.27761;36.84446;24;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.54
 08/11/2010 12:59:47.492;10.27767;36.84443;25;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:59:48.500;10.27773;36.8444;21;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.32;0;0.35
 08/11/2010 12:59:49.500;10.27779;36.84438;18;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:59:50.610;10.27785;36.84438;18;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.96;0;1.06
 08/11/2010 12:59:51.827;10.27789;36.84441;22;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.32;0;0.35
 08/11/2010 12:59:52.829;10.27794;36.84446;27;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:59:53.869;10.27799;36.84452;28;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:59:54.870;10.27805;36.84458;30;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:59:55.891;10.2781;36.84464;30;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:59:56.893;;;;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:59:57.904;;;;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 12:59:58.999;10.27834;36.84492;35;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 13:00:00.155;10.27841;36.845;37;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 13:00:01.156;10.27848;36.84508;38;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 13:00:02.158;10.27855;36.84516;40;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 13:00:03.160;10.27862;36.84524;40;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.64;0;0.7
 08/11/2010 13:00:04.334;10.27869;36.84532;38;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 13:00:05.430;10.27876;36.8454;38;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 13:00:06.430;10.27883;36.84548;38;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 13:00:07.433;10.2789;36.84556;38;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 13:00:08.434;10.27896;36.84563;37;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 13:00:09.501;10.27903;36.84571;36;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 13:00:10.609;10.27909;36.84578;36;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 13:00:11.865;10.27915;36.84585;33;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;1.44;0.48;1.58;0.53
 08/11/2010 13:00:12.995;10.27926;36.84598;31;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;;;;;;;;
 08/11/2010 13:00:13.999;10.27931;36.84604;29;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;1.73;0.19;1.91;0.21
 08/11/2010 13:00:15.000;10.27936;36.84609;27;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;6.72;0.64;7.39;0.7
 08/11/2010 13:00:16.000;10.27939;36.84613;23;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.96;0.48;1.06;0.53
 08/11/2010 13:00:17.000;10.27941;36.84616;15;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0;0.48;0;0.53
 08/11/2010 13:00:18.000;10.27941;36.84616;6;;;;2167.6;Disconnected;605;1;10001;;;;;;;;;;;;;;;;;;;;WCDMA;;;;;;;;0;;;;;0;0;0;0;0.96;0;1.06;0
