Time;Longitude;Latitude;Speed(km/h);UC-ID;RNC-ID;C-ID;Frequency;RRC State;MCC;MNC;LAC;Rx Power(W);Tx Power(W);SIR;BLER(W);SF(Downlink);SF(Uplink);Best PSC(W);Best EcIo(W);Best RSCP(W);Combined EcIo(W);Top 1 PSC;Top 1 EcIo;Top 2 PSC;Top 2 EcIo;Top 3 PSC;Top 3 EcIo;Top 4 PSC;Top 4 EcIo;LAC;Call Event;Rx APP Throughput;Tx APP Throughput;Rx TCP/UDP Throughput;Tx TCP/UDP Throughput;Rx IP Throughput;Tx IP Throughput;Rx PPP Throughput;Tx PPP Throughput
 08/23/2010 11:25:14.230;10.19103;36.72817;40;66051;1;515;2167.6;CELL_FACH;605;1;10001;-67.58;-12;;;;64;143;-2.17;-68.7;-3.51;143;-3.55;143;-23.76;;;;;10001;;0;0;0;0;0;0.48;0;0.53
 08/23/2010 11:25:15.232;10.19098;36.72808;40;66051;1;515;2167.6;CELL_FACH;605;1;10001;-68.42;-12;;100;;64;143;-1.46;-69.22;-3.47;143;-3.5;143;-30.23;143;-30.48;143;-30.48;10001;Success;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:25:16.234;10.19092;36.72799;41;66051;1;515;2167.6;Disconnected;605;1;10001;-68.17;-12;;0;;128;143;-1.2;-67.57;-3.55;143;-3.86;143;-15.11;;;;;10001;;;;;;;;;
 08/23/2010 11:25:17.328;10.19086;36.7279;41;66051;1;515;2167.6;Disconnected;605;1;10001;-71.33;;;;;128;143;-2.94;-74.28;-3.76;143;-7.79;143;-8.4;143;-11.68;143;-17.69;10001;;;;;;;;;
 08/23/2010 11:25:18.571;10.1908;36.72781;40;66051;1;515;2167.6;Disconnected;605;1;10001;-64.92;;;;;128;143;-2.2;-69.53;-2.03;143;-4.92;143;-5.15;;;;;10001;;;;;;;;;
 08/23/2010 11:25:19.614;10.19074;36.72772;39;66051;1;515;2167.6;Disconnected;605;1;10001;-66.92;;;;;128;143;-3.04;-67.62;-2.15;143;-4.92;143;-5.41;;;;;10001;;;;;;;;;
 08/23/2010 11:25:20.626;10.19069;36.72764;39;66051;1;515;2167.6;Disconnected;605;1;10001;-63.83;;;;;128;143;-3.46;-70.79;-4.11;143;-6.91;143;-7.34;;;;;10001;;;;;;;;;
 08/23/2010 11:25:21.782;10.19063;36.72755;38;66051;1;515;2167.6;Disconnected;605;1;10001;-64.92;;;;;;143;-2.76;-70.1;-3.34;143;-5.93;143;-6.82;;;;;10001;;;;;;;;;
 08/23/2010 11:25:22.782;10.19058;36.72747;38;66051;1;515;2167.6;Disconnected;605;1;10001;-64.67;;;;;;143;-3.24;-70.58;-3.87;143;-6.52;143;-7.28;;;;;10001;;;;;;;;;
 08/23/2010 11:25:23.908;10.19047;36.7273;38;66051;1;515;2167.6;Disconnected;605;1;10001;-69.42;;;;;;143;-2.97;-68.97;-3.61;143;-6.22;143;-7.05;;;;;10001;;;;;;;;;
 08/23/2010 11:25:24.911;10.19041;36.72722;37;66051;1;515;2167.6;Disconnected;605;1;10001;-71.08;;;;;;143;-5.61;-74.52;-4.84;143;-7.53;143;-8.2;;;;;10001;;;;;;;;;
 08/23/2010 11:25:25.912;10.19036;36.72714;36;66051;1;515;2167.6;Disconnected;605;1;10001;-68.67;;;;;;143;-4.32;-73.24;-6.82;143;-9.34;143;-10.39;;;;;10001;;;;;;;;;
 08/23/2010 11:25:26.932;10.19031;36.72707;35;66051;1;515;2167.6;Disconnected;605;1;10001;-68.92;;;;;;143;-2.86;-71.77;-4.04;143;-6.66;143;-7.47;;;;;10001;;;;;;;;;
 08/23/2010 11:25:28.071;10.19026;36.72699;34;66051;1;515;2167.6;Disconnected;605;1;10001;-64.5;;;;;;143;-2.65;-71.56;-3.23;143;-5.86;143;-6.65;;;;;10001;;;;;;;;;
 08/23/2010 11:25:29.076;10.19022;36.72692;33;66051;1;515;2167.6;Disconnected;605;1;10001;-68.25;;;;;;143;-3.26;-66.92;-3.28;143;-5.9;143;-6.73;;;;;10001;;;;;;;;;
 08/23/2010 11:25:30.080;10.19017;36.72685;32;66051;1;515;2167.6;Disconnected;605;1;10001;-66.5;;;;;;143;-2.11;-69.36;-4.37;143;-4.37;;;;;;;10001;Attempt;;;;;;;;
 08/23/2010 11:25:31.082;10.19012;36.72678;33;66051;1;515;2167.6;CELL_DCH;605;1;10001;-67.17;-24.07;11.22;;256;256;143;-1.51;-68.84;-3.52;143;-3.58;143;-21.99;;;;;10001;;;;;;;;;
 08/23/2010 11:25:32.090;10.19007;36.7267;33;66051;1;515;2167.6;CELL_DCH;605;1;10001;-68.58;-22.49;12.66;;256;256;143;-2.37;-69.04;-3.85;143;-3.89;143;-23.36;;;;;10001;;;;;;;;;
 08/23/2010 11:25:33.095;10.19003;36.72663;33;66051;1;515;2167.6;CELL_DCH;605;1;10001;-67.33;-23.54;12.68;0;256;256;143;-1.24;-69.39;-4.57;143;-4.66;143;-23.62;143;-25.93;;;10001;;;;;;;;;
 08/23/2010 11:25:34.101;10.18998;36.72656;32;66051;1;515;2167.6;CELL_DCH;605;1;10001;-70.67;-14.12;12.18;0;256;256;143;-2.26;-76.68;-1.18;143;-3.82;143;-4.83;143;-24.7;143;-24.77;10001;;;;;;;;;
 08/23/2010 11:25:35.101;10.18993;36.72649;32;66051;1;515;2167.6;CELL_DCH;605;1;10001;-71.67;-10.63;11.96;;256;256;143;-2.35;-72.5;-2.22;143;-4.67;143;-6.47;143;-19.12;143;-20.3;10001;;0;0;2.82;0.71;4.27;2.89;4.49;3.18
 08/23/2010 11:25:36.111;10.18988;36.72642;33;66051;1;515;2167.6;CELL_DCH;605;1;10001;-73.33;-10.52;11.68;0;256;256;143;-3.22;-74.2;-3.17;143;-6.13;143;-6.69;143;-20.26;143;-24.05;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:25:37.130;10.18983;36.72634;33;66051;1;515;2167.6;CELL_DCH;605;1;10001;-73.83;-9.8;10.46;;256;256;143;-3.92;-77.77;-5.06;143;-6.9;143;-10.18;143;-24.7;143;-25.29;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:25:38.131;10.18979;36.72627;34;66051;1;515;2167.6;CELL_DCH;605;1;10001;-69;-6.82;13.1;0;256;256;143;-2.51;-72.89;-0.58;143;-3.47;143;-3.87;143;-22.59;143;-23.91;10001;;0;0;0;2.46;0.48;3.1;0.53;3.2
 08/23/2010 11:25:39.147;10.18974;36.72619;34;66051;1;515;2167.6;CELL_DCH;605;1;10001;-71.75;-9.44;12.29;;256;256;143;-2.62;-73.01;-1.67;143;-4.46;143;-5.2;143;-22.74;143;-22.86;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:25:40.151;10.18969;36.72612;34;66051;1;515;2167.6;CELL_DCH;605;1;10001;-69.08;-8.56;12.72;;256;;143;-3.01;-72.27;-3.24;143;-6.39;143;-6.68;143;-18.18;143;-22.95;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:25:41.151;10.18963;36.72604;35;66051;1;515;2167.6;CELL_DCH;605;1;10001;-70.17;-8.68;11.99;;256;;143;-3.2;-74.65;-1.58;143;-4.67;143;-4.95;143;-17.91;143;-23.88;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:25:42.157;10.18958;36.72596;36;66051;1;515;2167.6;CELL_DCH;605;1;10001;-68.08;-8.88;14.41;;256;;143;-3.35;-71.63;-0.8;143;-3.82;143;-4.22;143;-18.92;143;-20.55;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:25:43.177;10.18953;36.72588;37;66051;1;515;2167.6;CELL_DCH;605;1;10001;-70.25;-6.99;12.44;;256;;143;-1.98;-72.99;-2.94;143;-5.54;143;-6.64;143;-25.98;143;-26.12;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:25:44.187;10.18948;36.7258;37;66051;1;515;2167.6;CELL_DCH;605;1;10001;-68.33;-7.95;11.83;;256;;143;-2.92;-73.01;-2.78;143;-6.04;143;-6.17;143;-17.28;143;-22.95;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:25:45.203;10.18942;36.72571;37;66051;1;515;2167.6;CELL_DCH;605;1;10001;-72.08;-5.24;10.28;0;256;256;143;-3.58;-74.91;-1.54;143;-4.97;143;-4.98;143;-15.78;143;-16.3;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:25:46.221;10.18937;36.72563;37;66051;1;515;2167.6;CELL_FACH;605;1;10001;-74.67;-5;10.28;;256;64;143;-4.26;-78.51;-23.85;143;-26.75;143;-26.97;;;;;10001;;0;0;0;0;0;0.48;0;0.53
 08/23/2010 11:25:47.224;10.18932;36.72555;37;66051;1;515;2167.6;CELL_FACH;605;1;10001;-78.58;-6;10.28;97.47;256;64;143;-10.4;-87.82;-7.82;31;-9.64;31;-14.55;143;-20.7;143;-22.2;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:25:48.225;10.18927;36.72547;36;66571;1;1035;2167.6;CELL_FACH;605;1;10001;-77.67;-6;10.28;0;256;64;143;-13.25;-90.73;-17.35;31;-19.15;31;-23.39;31;-27.74;;;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:25:49.226;10.18922;36.72539;36;66571;1;1035;2167.6;CELL_FACH;605;1;10001;-78.67;-6;10.28;94.44;256;64;31;-11.44;-86.99;-6.99;270;-8.38;31;-14.45;31;-18.1;270;-24.59;10001;;0;0;0;0;0.96;0.48;1.06;0.53
 08/23/2010 11:25:50.234;10.18916;36.72531;36;75872;1;10336;2167.6;CELL_FACH;605;1;10001;-76.67;-6;;0;;64;31;-7.3;-84.62;-10.26;270;-11.54;270;-18.83;270;-21.23;270;-24.7;10001;;0;0;0;0;0;0.48;0;0.53
 08/23/2010 11:25:51.242;10.18911;36.72523;36;75872;1;10336;2167.6;CELL_FACH;605;1;10001;-75.92;-6;;;;64;270;-7.04;-82.67;-17.08;270;-20.06;270;-22.74;270;-23.57;;;10001;;;;;;;;;
 08/23/2010 11:25:52.250;10.18906;36.72515;36;75872;1;10336;2167.6;CELL_FACH;605;1;10001;-78.83;;;96.7;;64;270;-7.31;-83.77;-11.58;270;-16.13;270;-16.18;270;-17.52;270;-24.8;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:25:53.251;10.18901;36.72507;37;75872;1;10336;2167.6;CELL_FACH;605;1;10001;-77.25;-6;;;;64;270;-7.02;-84.24;-8;270;-11.11;270;-13.71;270;-16.77;270;-19.16;10001;;0;0;0;0;0.64;0.32;0.7;0.35
 08/23/2010 11:25:54.263;10.18895;36.72499;37;75872;1;10336;2167.6;CELL_FACH;605;1;10001;-79.25;-6;;100;;64;270;-7.23;-84.83;-10.44;270;-13.2;270;-14.76;270;-22.09;270;-25.37;10001;;0;0;0;0;0;0.32;0;0.35
 08/23/2010 11:25:55.268;10.18889;36.72491;37;75872;1;10336;2167.6;CELL_FACH;605;1;10001;-77.94;-6;;;;64;270;-7.34;-85.28;-14.53;270;-17.17;270;-21.96;270;-23.39;270;-26.32;10001;;0;0;0;0;0.96;0.48;1.06;0.53
 08/23/2010 11:25:56.268;10.18883;36.72482;41;75872;1;10336;2167.6;CELL_FACH;605;1;10001;-76.74;-6;;100;;64;270;-10.54;-87.28;-15.25;270;-20.3;270;-20.42;270;-24.39;270;-24.39;10001;;0;0;0;0;0;0.48;0;0.53
 08/23/2010 11:25:57.281;10.18877;36.72473;43;75872;1;10336;2167.6;CELL_FACH;605;1;10001;-78.5;-6;;;;64;270;-9.49;-87.15;-13.42;270;-16.71;270;-17.07;270;-26.42;270;-28.59;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:25:58.283;10.18871;36.72463;44;75872;1;10336;2162.6;CELL_FACH;605;1;10001;-76.83;-6;;87.1;;64;270;-7.22;-84.37;-9.78;270;-13.08;270;-15.6;270;-18.07;270;-19.21;10001;;0;0;0;0;0.96;0.48;1.05;0.53
 08/23/2010 11:25:59.301;10.18865;36.72453;43;75872;1;10336;2167.6;CELL_FACH;605;1;10001;-78.08;-6;;;;64;270;-7.58;-85.93;-12.7;270;-18.51;270;-18.95;270;-20.07;270;-20.2;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:26:00.303;10.18859;36.72444;43;75872;1;10336;2167.6;CELL_FACH;605;1;10001;-72.25;-6;;100;;64;270;-7.48;-84.69;-13.09;270;-14.83;270;-18.56;270;-27.41;270;-33.11;10001;;0;0;0;0;0;0.48;0;0.53
 08/23/2010 11:26:01.311;10.18852;36.72434;42;75872;1;10336;2167.6;CELL_FACH;605;1;10001;-79.5;-6;;;;64;270;-4.79;-83.57;-8;270;-11.34;270;-11.85;270;-20.07;270;-20.08;10001;;0;0;0;0;0.96;0.48;1.06;0.53
 08/23/2010 11:26:02.311;10.18846;36.72425;42;75872;1;10336;2167.6;CELL_FACH;605;1;10001;-77.75;-6;;100;;64;270;-5.95;-84.09;-10.42;270;-14.54;270;-15.04;270;-19.32;270;-19.65;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:26:03.318;10.1884;36.72415;42;75872;1;10336;2167.6;CELL_FACH;605;1;10001;-78.67;-6;;;;64;270;-7.65;-84.84;-6.91;270;-9.9;270;-13.74;270;-15.2;270;-16.67;10001;;0;0;0;0;0;0.48;0;0.53
 08/23/2010 11:26:04.320;10.18834;36.72406;41;75872;1;10336;2167.6;CELL_FACH;605;1;10001;-79.67;-6;;100;;64;270;-6.26;-83.66;-10.87;270;-14.87;270;-17.22;270;-18.09;270;-20.19;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:26:05.326;10.18828;36.72397;41;75872;1;10336;2167.6;CELL_FACH;605;1;10001;-79.25;-6;;;;64;270;-5.89;-85.64;-10.24;270;-14.71;270;-15.91;270;-17.15;270;-17.96;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:26:06.355;10.18822;36.72388;42;75872;1;10336;2167.6;CELL_FACH;605;1;10001;-80.92;-6;;100;;64;270;-6.23;-86.36;-9.7;270;-12.78;270;-16.53;270;-17.64;270;-19.14;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:26:07.370;10.18816;36.72378;43;75872;1;10336;2167.6;CELL_FACH;605;1;10001;-76.67;-6;;;;64;270;-7.24;-86.24;-11.12;270;-14.05;270;-18.86;270;-19.62;270;-20.12;10001;;0;0;0;0;0.96;0.48;1.06;0.53
 08/23/2010 11:26:08.379;10.1881;36.72369;44;75872;1;10336;2167.6;CELL_FACH;605;1;10001;-79.58;-6;;100;;64;270;-4.8;-83.13;-5.23;270;-9.22;270;-9.51;270;-11.73;270;-28.76;10001;;0;0;0;0;0.48;0.48;0.54;0.53
 08/23/2010 11:26:09.397;10.18803;36.72359;45;75872;1;10336;2167.6;CELL_FACH;605;1;10001;-79.08;-6;;;;64;270;-5.13;-81.86;-13.17;270;-18.15;270;-18.59;270;-19.33;270;-21.63;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:26:10.410;10.18797;36.72349;45;75872;1;10336;2167.6;CELL_FACH;605;1;10001;-80.58;-6;;98.08;;64;270;-6.17;-86.18;-12.42;270;-18.09;270;-18.73;270;-19.3;270;-19.59;10001;;0;0;0;0;0;0.48;0;0.53
 08/23/2010 11:26:11.414;10.1879;36.72338;46;75872;1;10336;2167.6;CELL_FACH;605;1;10001;-74.33;-6;;93.33;;64;270;-9.61;-82.19;-7.55;342;-9.21;270;-15.71;270;-16.52;270;-25.98;10001;;0;0;0;0;0.48;0.48;0.53;0.53
 08/23/2010 11:26:12.427;10.18783;36.72328;47;75882;1;10346;2167.6;CELL_FACH;605;1;10001;-74.17;-6;;0;;64;270;-6.66;-81.3;-9.65;342;-10.81;342;-15.95;;;;;10001;;0;0;0;0;0.96;0.48;1.07;0.54
 08/23/2010 11:26:13.439;10.18777;36.72318;47;75882;1;10346;2167.6;CELL_FACH;605;1;10001;-64.83;-6;;;;64;342;-3.16;-73.76;-8.39;342;-8.47;342;-29.13;342;-31.04;342;-32.05;10001;;0;0;0;0;0.48;0.48;0.54;0.54
 08/23/2010 11:26:14.457;10.1877;36.72307;46;75882;1;10346;2162.6;CELL_FACH;605;1;10001;-68.67;-6;;97.95;;64;342;-7.51;-73.14;-10.97;342;-11.09;342;-31.19;342;-31.52;342;-32.24;10001;;0;0;0;0;0.48;0.48;0.54;0.53
 08/23/2010 11:26:15.459;10.18764;36.72297;46;75882;1;10346;2167.6;CELL_FACH;605;1;10001;-65.92;-6;;;;64;342;-2.13;-73.52;-8.76;342;-8.78;342;-31.86;;;;;10001;Success;0;0;0;0;0;0;0;0
 08/23/2010 11:26:16.471;10.18757;36.72287;44;75882;1;10346;2162.6;Disconnected;605;1;10001;-71;-6;;0;;128;342;-2.77;-68.98;-3.75;342;-3.75;;;;;;;10001;;;;;;;;;
 08/23/2010 11:26:17.570;10.18751;36.72278;44;75882;1;10346;2167.6;Disconnected;605;1;10001;-66.58;;;;;128;342;-2.49;-73.83;-6.37;342;-10.43;342;-10.79;342;-14.78;342;-19.01;10001;;;;;;;;;
 08/23/2010 11:26:18.578;10.18745;36.72268;43;75882;1;10346;2167.6;Disconnected;605;1;10001;-67.42;;;;;128;342;-8.78;-80.12;-5.88;342;-9.65;342;-10.47;342;-13.97;342;-23.39;10001;;;;;;;;;
 08/23/2010 11:26:19.665;10.18739;36.72258;42;75882;1;10346;2167.6;Disconnected;605;1;10001;-66.08;;;;;128;342;-5.81;-72.48;-13.81;342;-16.51;342;-17.15;;;;;10001;;;;;;;;;
 08/23/2010 11:26:20.665;10.18733;36.72249;41;75882;1;10346;2167.6;Disconnected;605;1;10001;-67.17;;;;;128;342;-8.68;-75.35;-9.98;342;-12.66;342;-13.35;;;;;10001;;;;;;;;;
 08/23/2010 11:26:21.782;10.18727;36.7224;40;75882;1;10346;2167.6;Disconnected;605;1;10001;-70.92;;;;;;342;-9.33;-76;-8.37;342;-11.12;342;-11.66;;;;;10001;;;;;;;;;
 08/23/2010 11:26:22.795;10.18722;36.72231;38;75882;1;10346;2167.6;Disconnected;605;1;10001;-68.17;;;;;;342;-8.38;-79.96;-7.21;342;-9.86;342;-10.6;;;;;10001;;;;;;;;;
 08/23/2010 11:26:23.828;10.18711;36.72215;37;75882;1;10346;2167.6;Disconnected;605;1;10001;-71.58;;;;;;342;-15.89;-87.48;;;;;;;;;;10001;;;;;;;;;
 08/23/2010 11:26:24.949;10.18706;36.72206;38;75882;1;10346;2167.6;Disconnected;605;1;10001;-65.42;;;;;;;;;-12.73;342;-15.57;342;-15.91;;;;;10001;;;;;;;;;
 08/23/2010 11:26:26.073;10.18701;36.72198;37;75872;1;10336;2167.6;Disconnected;605;1;10001;-63.33;;;33.33;;;342;-5.85;-72.35;-5.16;270;-8.91;270;-9.69;270;-13.52;270;-21.37;10001;;;;;;;;;
 08/23/2010 11:26:27.166;10.18696;36.72191;34;75872;1;10336;2167.6;Disconnected;605;1;10001;-64.5;;;100;;;270;-5.61;-74.86;-6.22;270;-6.22;;;;;;;10001;;;;;;;;;
 08/23/2010 11:26:28.166;10.18692;36.72183;32;75872;1;10336;2167.6;Disconnected;605;1;10001;-71.25;;;;;;270;-4.88;-69.79;-4.88;270;-7.48;270;-8.35;;;;;10001;;;;;;;;;
 08/23/2010 11:26:29.166;10.18687;36.72176;31;75872;1;10336;2167.6;Disconnected;605;1;10001;-69.83;;;;;;270;-3.53;-68.44;-3.23;270;-6.08;270;-6.4;;;;;10001;;;;;;;;;
 08/23/2010 11:26:30.174;10.18683;36.72169;31;75872;1;10336;2167.6;Disconnected;605;1;10001;-71.25;;;;;;270;-3.52;-74.77;-3.74;270;-6.41;270;-7.11;;;;;10001;Attempt;;;;;;;;
 08/23/2010 11:26:31.182;10.18679;36.72162;32;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-62.17;-10.23;11.53;;256;256;270;-2.25;-74.61;-7.99;270;-8.48;270;-17.85;270;-32.44;;;10001;;;;;;;;;
 08/23/2010 11:26:32.182;10.18674;36.72155;32;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-71.58;-16.45;11.16;;256;256;270;-2.53;-74.56;-3.94;270;-4.71;270;-12.23;270;-22.74;270;-30.61;10001;;;;;;;;;
 08/23/2010 11:26:33.182;10.1867;36.72148;32;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-77.25;-11.76;9.72;0;256;256;270;-3.41;-79.44;-5.84;270;-7.15;270;-13.34;270;-16.65;;;10001;;;;;;;;;
 08/23/2010 11:26:34.187;10.18665;36.72141;33;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-79.58;-6.63;9.67;0;256;256;270;-4.3;-82.87;-1.78;270;-7.74;270;-8.7;270;-10.41;191;-11.12;10001;;;;;;;;;
 08/23/2010 11:26:35.206;10.18661;36.72133;33;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-77.25;0.65;10.52;;256;256;270;-3.26;-82.41;-2.65;270;-8.45;270;-10.28;191;-11.53;270;-12.82;10001;;;;;;;;;
 08/23/2010 11:26:36.206;10.18656;36.72126;35;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-68.5;-2.22;10.35;0;256;256;270;-2.87;-79.78;-0.09;270;-4.02;270;-4.29;270;-8.22;270;-14.85;10001;;;;;;;;;
 08/23/2010 11:26:37.211;10.18651;36.72118;36;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-80.08;-2.86;8.32;;256;256;270;-2.61;-79.24;-3.78;270;-7.38;270;-10.2;270;-12.04;270;-12.55;10001;;;;;;;;;
 08/23/2010 11:26:38.226;10.18646;36.7211;37;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-81.75;5.24;8.9;0;256;256;270;-4.85;-86.03;-4.24;31;-10.11;270;-12.24;30;-13.78;270;-14.25;10001;;0;0;1.99;0.5;3.01;1.53;3.15;1.65
 08/23/2010 11:26:39.230;10.1864;36.72101;38;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-78.42;2.18;9.93;;256;256;270;-3.95;-85.09;-3.22;270;-9.92;270;-10.32;270;-12.71;270;-12.87;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:26:40.237;10.18635;36.72093;38;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-76;-6.32;12.71;0;256;256;270;-2.66;-75.33;-4.29;270;-7.28;270;-12.33;270;-14.16;270;-15.84;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:26:41.255;10.1863;36.72083;41;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-78;3.66;5.73;;256;256;270;-4.81;-81.67;-7.24;270;-10.85;270;-13.99;270;-14.4;270;-15.86;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:26:42.262;10.18624;36.72074;42;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-75.5;5.47;7.16;0;256;256;270;-5.16;-82.56;-3.1;270;-8.74;270;-10.52;342;-10.94;342;-13.15;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:26:43.266;10.18618;36.72065;42;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-73.75;0.18;8.79;;256;256;270;-5.06;-78.32;-3.48;270;-8.89;270;-10.74;342;-10.75;270;-13.11;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:26:44.266;10.18612;36.72055;41;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-78.58;4.44;9.4;0;256;256;270;-3.17;-78.64;-4.48;270;-7.86;270;-12.07;342;-13.3;270;-15.63;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:26:45.282;10.18606;36.72046;41;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-61.17;-1.72;13.33;;256;256;270;-2.57;-75.55;-1.81;270;-4.83;270;-5.32;342;-16.91;342;-21.99;10001;;0;0;0;0;0.48;0.48;0.52;0.53
 08/23/2010 11:26:46.305;10.186;36.72037;44;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-59.66;-12.81;13.76;0;256;256;270;-2.34;-62;-1.12;270;-2.98;270;-6.26;270;-15.99;270;-23.85;10001;;0;0;0;0;0.48;0.48;0.52;0.53
 08/23/2010 11:26:47.325;10.18594;36.72027;45;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-63.42;-9.72;7.18;;256;256;270;-1.94;-62.64;-9.73;270;-11.17;270;-17.04;270;-23.11;270;-28.03;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:26:48.327;10.18587;36.72017;45;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-67.25;-5.33;10.74;0;256;256;270;-8.9;-76.98;-4.19;342;-8.56;270;-8.93;342;-11.18;270;-15.83;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:26:49.328;10.18581;36.72007;46;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-69.75;-2.51;8.38;0;256;256;342;-6.34;-75.08;-3.13;270;-8.42;270;-8.89;342;-10.63;342;-11.14;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:26:50.330;10.18574;36.71997;46;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-69.33;-5.02;9.03;;256;256;270;-5.98;-74.14;-5.55;342;-10.11;342;-10.84;270;-12.69;270;-15.61;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:26:51.364;10.18567;36.71986;46;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-77.83;-10.67;11.51;0;256;256;270;-2.27;-75.7;-2.19;270;-4.85;270;-8.39;270;-13.11;270;-16.21;10001;;0;0;0;0;0;0.48;0;0.52
 08/23/2010 11:26:52.366;10.1856;36.71976;46;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-78.25;-0.17;8.46;;256;256;270;-3.27;-80.7;-4.3;270;-7.88;270;-13.6;342;-15.17;270;-16.86;10001;;0;0;0;0;0;0.48;0;0.52
 08/23/2010 11:26:53.368;10.18554;36.71966;45;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-78.83;8.32;8.55;0;256;256;270;-5.61;-86.57;-5.38;270;-7.56;270;-13.6;270;-13.72;270;-19.27;10001;;0;0;0;0;1.44;0.48;1.56;0.52
 08/23/2010 11:26:54.368;10.18548;36.71956;44;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-79.33;3.59;9.42;;256;256;270;-6.5;-85.66;-5.2;342;-9.13;342;-10;270;-17.54;270;-19.41;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:26:55.368;10.18542;36.71947;44;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-80.08;4.54;11.98;0;256;256;342;-3.31;-82.45;-1.69;342;-5.54;342;-6.94;270;-12.75;342;-14.33;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:26:56.370;10.18535;36.71937;41;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-77.58;0.97;10.35;0;256;256;342;-5.12;-81.85;-1.83;270;-4.86;270;-7.52;342;-11.76;270;-14.22;10001;;0;0;0;0;0.48;0.48;0.52;0.52
 08/23/2010 11:26:57.370;10.1853;36.71928;40;75872;1;10336;2167.6;CELL_DCH;605;1;10001;-76;2.41;10.1;;256;256;270;-4.84;-82.3;-5.61;342;-10.67;342;-11.12;270;-15.89;270;-17.69;10001;;0;0;0;0;0.48;0.48;0.52;0.52
